ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
002436,兴森科技,bottom,LONG,2.0,,40.41,2026-07-08,40.3,2026-07-08,miss,2/5,"R1,R3,R4",,True,0.57,True,OB+FVG,W,37.01,42.6,三推底 47.99→47.11→40.30 反弹 87%/74% | 周线OB+FVG [37.01-42.60] | 多: 入¥40.30 止¥36.64 标¥55.00 R:R 4.0
603777,来伊份,bottom,LONG,2.0,,15.6,2026-07-08,15.35,2026-07-08,miss,1/5,"R1,R2,R3,R4",,True,0.029,True,OB+FVG,W,15.01,17.07,三推底 15.43→15.36→15.35 反弹 60%/89% | 周线OB+FVG [15.01-17.07] | 多: 入¥15.35 止¥14.86 标¥19.31 R:R 8.1
603897,长城科技,bottom,LONG,2.0,,28.54,2026-07-08,28.51,2026-07-08,miss,2/5,"R2,R3,R4",,True,0.603,True,OB+FVG,W,25.27,28.55,三推底 35.46→31.95→28.51 反弹 82%/80% | 周线OB+FVG [25.27-28.55] | 多: 入¥28.51 止¥25.02 标¥39.51 R:R 3.1
688386,泛亚微透,bottom,LONG,2.0,,77.0,2026-07-08,76.0,2026-07-08,miss,2/5,"R1,R3,R4",,True,0.684,True,OB+FVG,W,74.5,83.66,三推底 87.05→85.01→76.00 反弹 76%/83% | 周线OB+FVG [74.50-83.66] | 多: 入¥76.00 止¥73.75 标¥98.00 R:R 9.8
000628,高新发展,bottom,LONG,1.5,,49.2,2026-07-08,45.44,2026-06-29,miss,2/5,"R1,R3,R4",,True,0.726,True,OB,W,44.57,48.38,三推底 54.93→49.70→45.44 反弹 75%/67% | 周线OB [44.57-48.38] | 多: 入¥45.44 止¥44.12 标¥66.07 R:R 15.7
002012,凯恩股份,bottom,LONG,1.5,,6.09,2026-07-08,6.01,2026-07-08,miss,1/5,"R1,R2,R3,R4",,True,0.469,True,OB,W,5.73,6.51,三推底 7.15→6.96→6.01 反弹 67%/67% | 周线OB [5.73-6.51] | 多: 入¥6.01 止¥5.67 标¥8.07 R:R 6.1
002084,海鸥住工,top,SHORT,1.5,,3.74,2026-07-08,3.93,2026-07-08,miss,2/5,"R2,R3,R4",,True,0.067,True,OB,W,3.88,4.29,三推顶 3.73→3.76→3.93 回撤 62%/60% | 周线OB [3.88-4.29] | 空: 入¥3.93 止¥4.33 标¥3.08 R:R 2.1
002104,恒宝股份,bottom,LONG,1.5,,10.43,2026-07-08,9.68,2026-07-07,miss,2/5,"R2,R3,R4",,True,0.217,True,FVG,W,8.86,10.74,三推底 11.10→10.00→9.68 反弹 65%/62% | 周线FVG [8.86-10.74] | 多: 入¥9.68 止¥8.77 标¥11.72 R:R 2.2
002197,证通电子,bottom,LONG,1.5,,5.67,2026-07-08,5.53,2026-07-07,miss,2/5,"R2,R3,R4",,True,0.536,True,OB,W,5.13,5.53,三推底 5.97→5.54→5.53 反弹 70%/66% | 周线OB [5.13-5.53] | 多: 入¥5.53 止¥5.08 标¥6.98 R:R 3.2
002328,新朋股份,bottom,LONG,1.5,,7.12,2026-07-08,6.95,2026-07-08,miss,1/5,"R1,R2,R3,R4",,True,0.649,True,OB,W,6.55,7.3,三推底 7.65→7.08→6.95 反弹 78%/68% | 周线OB [6.55-7.30] | 多: 入¥6.95 止¥6.48 标¥8.38 R:R 3.1
002350,北京科锐,bottom,LONG,1.5,,15.07,2026-07-08,12.78,2026-06-29,miss,1/5,"R1,R2,R3,R4",,True,0.513,True,FVG,W,12.32,13.02,三推底 15.10→13.71→12.78 反弹 82%/83% | 周线FVG [12.32-13.02] | 多: 入¥12.78 止¥12.20 标¥17.64 R:R 8.3
002595,豪迈科技,bottom,LONG,1.5,,45.64,2026-07-08,45.53,2026-07-08,miss,3/5,"R2,R3",,True,0.164,True,OB,W,44.81,46.48,三推底 47.89→46.35→45.53 反弹 88%/63% | 周线OB [44.81-46.48] | 多: 入¥45.53 止¥44.36 标¥52.21 R:R 5.7
002708,光洋股份,bottom,LONG,1.5,,11.41,2026-07-08,11.4,2026-07-08,miss,2/5,"R2,R3,R4",,True,0.365,True,OB,W,11.21,12.15,三推底 13.04→12.10→11.40 反弹 84%/65% | 周线OB [11.21-12.15] | 多: 入¥11.40 止¥11.10 标¥15.86 R:R 14.8
300055,万邦达,bottom,LONG,1.5,,6.13,2026-07-07,6.03,2026-07-07,miss,2/5,"R2,R3,R4",,True,0.511,True,FVG,W,5.84,6.3,三推底 8.16→7.65→6.03 反弹 64%/79% | 周线FVG [5.84-6.30] | 多: 入¥6.03 止¥5.78 标¥9.14 R:R 12.5
300561,汇金科技,top,SHORT,1.5,,17.9,2026-07-07,19.94,2026-07-06,miss,2/5,"R1,R3,R4",,True,0.757,True,OB,W,18.92,22.5,三推顶 13.69→17.49→19.94 回撤 80%/77% | 周线OB [18.92-22.50] | 空: 入¥19.94 止¥22.73 标¥12.44 R:R 2.7
300643,万通智控,top,SHORT,1.5,,18.83,2026-07-07,19.52,2026-07-06,miss,2/5,"R1,R2,R3",,True,0.482,True,FVG,W,17.47,21.38,三推顶 18.20→19.22→19.52 回撤 80%/85% | 周线FVG [17.47-21.38] | 空: 入¥19.52 止¥21.59 标¥16.39 R:R 1.5
300657,弘信电子,bottom,LONG,1.5,,36.58,2026-07-07,36.21,2026-07-07,miss,1/5,"R1,R2,R3,R4",,True,0.516,True,OB,W,34.45,36.7,三推底 42.78→40.00→36.21 反弹 73%/62% | 周线OB [34.45-36.70] | 多: 入¥36.21 止¥34.11 标¥49.24 R:R 6.2
