ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
002778,中晟高科,bottom,LONG,1.5,,19.77,2026-05-27,18.91,2026-05-21,miss,1/5,"R1,R2,R3,R4",,True,0.496,True,OB,W,17.94,19.32,三推底 20.35→19.50→18.91 反弹 81%/66% | 周线OB [17.94-19.32] | 多: 入¥18.91 止¥17.76 标¥21.85 R:R 2.6
002827,高争民爆,bottom,LONG,1.5,,29.75,2026-05-27,29.71,2026-05-27,miss,3/5,"R2,R3",,True,0.822,True,FVG,W,29.62,30.56,三推底 30.03→30.01→29.71 反弹 80%/75% | 周线FVG [29.62-30.56] | 多: 入¥29.71 止¥29.32 标¥36.47 R:R 17.5
002968,新大正,top,SHORT,1.5,,10.04,2026-05-27,12.43,2026-04-30,miss,2/5,"R1,R3,R4",,True,0.901,True,OB,W,11.32,12.43,三推顶 11.68→12.14→12.43 回撤 78%/75% | 周线OB [11.32-12.43] | 空: 入¥12.43 止¥12.55 标¥10.70 R:R 13.9
300092,科新机电,top,SHORT,1.5,,14.21,2026-05-27,17.18,2026-05-13,miss,1/5,"R1,R2,R3,R4",,True,0.533,True,OB,W,15.08,17.56,三推顶 16.28→16.92→17.18 回撤 63%/73% | 周线OB [15.08-17.56] | 空: 入¥17.18 止¥17.74 标¥14.10 R:R 5.5
300105,龙源技术,bottom,LONG,1.5,,6.23,2026-05-27,6.16,2026-05-27,miss,2/5,"R2,R3,R4",,True,0.71,True,OB,W,6.07,6.56,三推底 6.61→6.48→6.16 反弹 72%/80% | 周线OB [6.07-6.56] | 多: 入¥6.16 止¥6.01 标¥7.00 R:R 5.6
300126,锐奇股份,top,SHORT,1.5,,7.2,2026-05-27,8.32,2026-05-11,miss,2/5,"R1,R3,R4",,True,0.565,True,FVG,W,8.01,8.63,三推顶 7.91→7.98→8.32 回撤 79%/84% | 周线FVG [8.01-8.63] | 空: 入¥8.32 止¥8.72 标¥7.14 R:R 3.0
300291,百纳千成,bottom,LONG,1.5,,6.71,2026-05-27,5.51,2026-05-26,miss,2/5,"R2,R3,R4",,True,0.623,True,FVG,W,5.48,6.42,三推底 6.46→5.60→5.51 反弹 85%/76% | 周线FVG [5.48-6.42] | 多: 入¥5.51 止¥5.43 标¥6.93 R:R 16.7
300296,利亚德,top,SHORT,1.5,,7.03,2026-05-27,7.28,2026-05-27,miss,2/5,"R1,R3,R4",,True,0.783,True,FVG,W,6.57,7.37,三推顶 6.82→6.97→7.28 回撤 69%/74% | 周线FVG [6.57-7.37] | 空: 入¥7.28 止¥7.44 标¥6.20 R:R 6.6
300491,通合科技,top,SHORT,1.5,,32.38,2026-05-27,33.29,2026-05-27,miss,3/5,"R2,R3",,True,0.209,True,OB,W,30.66,37.75,三推顶 27.97→30.00→33.29 回撤 65%/61% | 周线OB [30.66-37.75] | 空: 入¥33.29 止¥38.13 标¥22.53 R:R 2.2
300575,中旗股份,top,SHORT,1.5,,6.16,2026-05-27,7.0,2026-05-15,miss,1/5,"R1,R2,R3,R4",,True,0.258,True,OB,W,6.41,7.2,三推顶 6.33→6.35→7.00 回撤 65%/87% | 周线OB [6.41-7.20] | 空: 入¥7.00 止¥7.27 标¥5.65 R:R 5.0
300635,中达安,top,SHORT,1.5,,13.78,2026-05-27,16.49,2026-05-11,miss,2/5,"R2,R3,R4",,True,0.399,True,OB,W,15.76,18.86,三推顶 14.24→15.25→16.49 回撤 87%/81% | 周线OB [15.76-18.86] | 空: 入¥16.49 止¥19.05 标¥13.02 R:R 1.4
300671,富满微,bottom,LONG,1.5,,49.0,2026-05-27,48.78,2026-05-27,miss,1/5,"R1,R2,R3,R4",,True,0.828,True,FVG,W,46.99,49.94,三推底 49.94→49.01→48.78 反弹 75%/80% | 周线FVG [46.99-49.94] | 多: 入¥48.78 止¥46.52 标¥55.34 R:R 2.9
300886,华业香料,top,SHORT,1.5,,25.13,2026-05-27,30.55,2026-05-11,miss,2/5,"R2,R3,R4",,True,0.339,True,OB,W,28.69,30.8,三推顶 29.53→29.99→30.55 回撤 83%/87% | 周线OB [28.69-30.80] | 空: 入¥30.55 止¥31.11 标¥26.77 R:R 6.8
300989,蕾奥规划,top,SHORT,1.5,,14.6,2026-05-27,15.93,2026-05-08,miss,1/5,"R1,R2,R3,R4",,True,0.321,True,OB,W,14.92,15.93,三推顶 14.97→15.34→15.93 回撤 69%/60% | 周线OB [14.92-15.93] | 空: 入¥15.93 止¥16.09 标¥13.64 R:R 14.4
301108,洁雅股份,bottom,LONG,1.5,,23.35,2026-05-27,22.91,2026-05-27,miss,3/5,"R3,R4",,True,0.692,True,OB,W,22.11,24.27,三推底 27.83→26.74→22.91 反弹 78%/69% | 周线OB [22.11-24.27] | 多: 入¥22.91 止¥21.89 标¥29.91 R:R 6.9
301119,正强股份,bottom,LONG,1.5,,35.93,2026-05-27,35.46,2026-05-27,miss,2/5,"R1,R2,R4",,True,0.737,True,OB,W,34.28,35.7,三推底 40.15→39.33→35.46 反弹 78%/70% | 周线OB [34.28-35.70] | 多: 入¥35.46 止¥33.94 标¥49.01 R:R 8.9
301222,浙江恒威,bottom,LONG,1.5,,31.55,2026-05-27,30.86,2026-05-26,miss,1/5,"R1,R2,R3,R4",,True,0.803,True,OB,W,28.02,31.1,三推底 46.21→40.62→30.86 反弹 78%/72% | 周线OB [28.02-31.10] | 多: 入¥30.86 止¥27.74 标¥51.90 R:R 6.7
301357,北方长龙,bottom,LONG,1.5,,93.16,2026-05-27,92.32,2026-05-27,miss,1/5,"R1,R2,R3,R4",,True,0.345,True,OB,W,78.01,95.61,三推底 112.87→106.70→92.32 反弹 63%/83% | 周线OB [78.01-95.61] | 多: 入¥92.32 止¥77.23 标¥128.50 R:R 2.4
600149,廊坊发展,top,SHORT,1.5,,5.69,2026-05-27,6.89,2026-05-19,miss,1/5,"R1,R2,R3,R4",,True,0.195,True,OB,W,5.92,7.66,三推顶 6.50→6.74→6.89 回撤 61%/65% | 周线OB [5.92-7.66] | 空: 入¥6.89 止¥7.74 标¥5.63 R:R 1.5
600231,凌钢股份,top,SHORT,1.5,,2.0,2026-05-27,2.26,2026-04-29,miss,1/5,"R1,R2,R3,R4",,True,0.157,True,OB,W,2.25,2.55,三推顶 2.09→2.10→2.26 回撤 63%/62% | 周线OB [2.25-2.55] | 空: 入¥2.26 止¥2.58 标¥1.90 R:R 1.1
600235,民丰特纸,top,SHORT,1.5,,6.05,2026-05-27,7.04,2026-05-08,miss,1/5,"R1,R2,R3,R4",,True,0.531,True,OB,W,6.99,7.29,三推顶 6.74→6.93→7.04 回撤 65%/79% | 周线OB [6.99-7.29] | 空: 入¥7.04 止¥7.36 标¥5.99 R:R 3.3
600300,维维股份,top,SHORT,1.5,,3.39,2026-05-27,3.8,2026-04-30,miss,2/5,"R1,R3,R4",,True,0.41,True,OB,W,3.65,3.8,三推顶 3.67→3.72→3.80 回撤 62%/79% | 周线OB [3.65-3.80] | 空: 入¥3.80 止¥3.84 标¥3.20 R:R 15.8
600303,曙光股份,top,SHORT,1.5,,3.43,2026-05-27,3.83,2026-05-22,miss,2/5,"R2,R3,R4",,True,0.424,True,FVG,W,3.54,3.84,三推顶 3.25→3.39→3.83 回撤 86%/68% | 周线FVG [3.54-3.84] | 空: 入¥3.83 止¥3.88 标¥2.97 R:R 17.8
600386,北巴传媒,top,SHORT,1.5,,3.73,2026-05-27,4.36,2026-05-15,miss,2/5,"R1,R2,R3",,True,0.652,True,FVG,W,4.32,4.42,三推顶 4.18→4.21→4.36 回撤 70%/80% | 周线FVG [4.32-4.42] | 空: 入¥4.36 止¥4.46 标¥3.72 R:R 6.1
600463,空港股份,top,SHORT,1.5,,9.73,2026-05-27,11.64,2026-05-11,miss,1/5,"R1,R2,R3,R4",,True,0.638,True,FVG,W,11.27,11.68,三推顶 10.06→10.34→11.64 回撤 66%/77% | 周线FVG [11.27-11.68] | 空: 入¥11.64 止¥11.80 标¥9.50 R:R 13.6
600546,山煤国际,bottom,LONG,1.5,,13.55,2026-05-27,13.01,2026-05-22,miss,2/5,"R1,R3,R4",,True,0.857,True,FVG,W,12.83,13.34,三推底 13.34→13.30→13.01 反弹 79%/75% | 周线FVG [12.83-13.34] | 多: 入¥13.01 止¥12.70 标¥14.34 R:R 4.3
600663,陆家嘴,top,SHORT,1.5,,7.05,2026-05-27,8.95,2026-05-12,miss,3/5,"R3,R4",,True,0.552,True,FVG,W,8.7,9.24,三推顶 7.90→8.00→8.95 回撤 71%/85% | 周线FVG [8.70-9.24] | 空: 入¥8.95 止¥9.33 标¥7.31 R:R 4.3
601218,吉鑫科技,bottom,LONG,1.5,,5.36,2026-05-27,5.3,2026-05-27,miss,1/5,"R1,R2,R3,R4",,True,0.632,True,OB,W,4.7,5.34,三推底 6.41→6.31→5.30 反弹 75%/86% | 周线OB [4.70-5.34] | 多: 入¥5.30 止¥4.65 标¥6.85 R:R 2.4
601399,国机重装,bottom,LONG,1.5,,3.85,2026-05-27,3.84,2026-05-27,miss,3/5,"R3,R4",,True,0.84,True,FVG,W,3.32,4.45,三推底 4.18→4.05→3.84 反弹 78%/73% | 周线FVG [3.32-4.45] | 多: 入¥3.84 止¥3.29 标¥4.64 R:R 1.4
601611,中国核建,bottom,LONG,1.5,,11.98,2026-05-27,11.63,2026-05-26,miss,2/5,"R2,R3,R4",,True,0.534,True,OB,W,10.47,12.37,三推底 13.20→12.75→11.63 反弹 88%/76% | 周线OB [10.47-12.37] | 多: 入¥11.63 止¥10.37 标¥14.66 R:R 2.4
603073,彩蝶实业,top,SHORT,1.5,,18.41,2026-05-27,21.2,2026-05-08,miss,1/5,"R1,R2,R3,R4",,True,0.532,True,OB,W,19.5,21.26,三推顶 20.30→20.35→21.20 回撤 73%/63% | 周线OB [19.50-21.26] | 空: 入¥21.20 止¥21.47 标¥17.89 R:R 12.1
603166,福达股份,top,SHORT,1.5,,13.28,2026-05-27,15.32,2026-05-15,miss,1/5,"R1,R2,R3,R4",,True,0.498,True,FVG,W,14.89,15.7,三推顶 13.66→14.10→15.32 回撤 69%/84% | 周线FVG [14.89-15.70] | 空: 入¥15.32 止¥15.86 标¥12.31 R:R 5.6
603329,上海雅仕,top,SHORT,1.5,,10.81,2026-05-27,11.84,2026-05-11,miss,2/5,"R1,R3,R4",,True,0.543,True,OB,W,11.43,11.91,三推顶 10.62→10.65→11.84 回撤 66%/80% | 周线OB [11.43-11.91] | 空: 入¥11.84 止¥12.03 标¥9.62 R:R 11.7
603727,博迈科,bottom,LONG,1.5,,15.31,2026-05-27,15.12,2026-05-27,miss,2/5,"R2,R3,R4",,True,0.749,True,OB,W,14.59,15.46,三推底 17.30→16.70→15.12 反弹 68%/75% | 周线OB [14.59-15.46] | 多: 入¥15.12 止¥14.44 标¥20.70 R:R 8.3
603778,国晟科技,bottom,LONG,1.5,,18.93,2026-05-27,18.03,2026-05-27,miss,2/5,"R1,R3,R4",,True,0.398,True,FVG,W,17.11,20.01,三推底 25.12→21.00→18.03 反弹 65%/67% | 周线FVG [17.11-20.01] | 多: 入¥18.03 止¥16.94 标¥28.00 R:R 9.1
605178,时空科技,top,SHORT,1.5,,65.78,2026-05-27,77.99,2026-05-15,miss,2/5,"R1,R3,R4",,True,0.51,True,OB,W,75.8,89.39,三推顶 70.97→75.60→77.99 回撤 68%/67% | 周线OB [75.80-89.39] | 空: 入¥77.99 止¥90.28 标¥64.90 R:R 1.1
605180,华生科技,top,SHORT,1.5,,14.66,2026-05-27,16.15,2026-05-22,miss,2/5,"R1,R2,R3",,True,0.338,True,OB,W,15.5,16.86,三推顶 14.96→15.96→16.15 回撤 61%/69% | 周线OB [15.50-16.86] | 空: 入¥16.15 止¥17.03 标¥13.40 R:R 3.1
605296,神农集团,top,SHORT,1.5,,27.29,2026-05-27,31.57,2026-05-14,miss,2/5,"R2,R3,R4",,True,0.671,True,OB,W,29.65,31.8,三推顶 31.10→31.18→31.57 回撤 79%/81% | 周线OB [29.65-31.80] | 空: 入¥31.57 止¥32.12 标¥27.21 R:R 8.0
605399,晨光新材,top,SHORT,1.5,,15.23,2026-05-27,16.02,2026-05-22,miss,1/5,"R1,R2,R3,R4",,True,0.505,True,OB,W,14.36,19.46,三推顶 14.67→15.21→16.02 回撤 82%/82% | 周线OB [14.36-19.46] | 空: 入¥16.02 止¥19.65 标¥13.25 R:R 0.8
605555,德昌股份,top,SHORT,1.5,,15.94,2026-05-27,16.88,2026-05-18,miss,1/5,"R1,R2,R3,R4",,True,0.66,True,FVG,W,16.39,17.59,三推顶 16.52→16.69→16.88 回撤 70%/70% | 周线FVG [16.39-17.59] | 空: 入¥16.88 止¥17.77 标¥14.45 R:R 2.7
688302,海创药业,bottom,LONG,1.5,,40.83,2026-05-27,40.37,2026-05-27,miss,1/5,"R1,R2,R3,R4",,True,0.523,True,OB,W,37.7,41.99,三推底 44.20→40.66→40.37 反弹 71%/86% | 周线OB [37.70-41.99] | 多: 入¥40.37 止¥37.32 标¥48.48 R:R 2.7
688448,磁谷科技,bottom,LONG,1.5,,68.48,2026-05-27,67.58,2026-05-27,miss,1/5,"R1,R2,R3,R4",,True,0.578,True,FVG,W,65.99,69.07,三推底 71.61→67.67→67.58 反弹 67%/70% | 周线FVG [65.99-69.07] | 多: 入¥67.58 止¥65.33 标¥77.49 R:R 4.4
688562,航天软件,bottom,LONG,1.5,,17.32,2026-05-27,17.12,2026-05-27,miss,1/5,"R1,R2,R3,R4",,True,0.465,True,OB,W,16.1,17.22,三推底 18.39→17.58→17.12 反弹 88%/78% | 周线OB [16.10-17.22] | 多: 入¥17.12 止¥15.94 标¥20.54 R:R 2.9
688569,铁科轨道,bottom,LONG,1.5,,19.41,2026-05-27,19.25,2026-05-27,miss,2/5,"R1,R3,R4",,True,0.706,True,OB,W,18.91,20.38,三推底 19.80→19.73→19.25 反弹 68%/73% | 周线OB [18.91-20.38] | 多: 入¥19.25 止¥18.72 标¥22.49 R:R 6.1
688721,龙图光罩,top,SHORT,1.5,,48.21,2026-05-27,52.3,2026-05-25,miss,1/5,"R1,R2,R3,R4",,True,0.66,True,OB,W,47.0,57.5,三推顶 49.49→51.91→52.30 回撤 73%/66% | 周线OB [47.00-57.50] | 空: 入¥52.30 止¥58.08 标¥42.71 R:R 1.7
