ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
002009,天奇股份,top,SHORT,1.5,,16.35,2026-09-07,18.57,2026-08-04,miss,2/5,"R1,R2,R3",,True,0.414,True,OB,W,18.42,22.44,三推顶 16.14→16.60→18.57 回撤 79%/62% | 周线OB [18.42-22.44] | 空: 入¥18.57 止¥22.66 标¥15.27 R:R 0.8
002016,世荣兆业,top,SHORT,1.5,,4.72,2026-09-07,4.79,2026-08-28,miss,2/5,"R1,R3,R4",,True,0.63,True,OB,W,4.59,5.02,三推顶 4.66→4.67→4.79 回撤 74%/85% | 周线OB [4.59-5.02] | 空: 入¥4.79 止¥5.07 标¥4.32 R:R 1.7
002019,亿帆医药,top,SHORT,1.5,,9.69,2026-09-07,10.92,2026-08-20,miss,2/5,"R1,R2,R3",,True,0.217,True,FVG,W,10.87,11.1,三推顶 10.36→10.90→10.92 回撤 64%/88% | 周线FVG [10.87-11.10] | 空: 入¥10.92 止¥11.21 标¥9.80 R:R 3.8
002079,苏州固锝,top,SHORT,1.5,,8.95,2026-09-07,10.14,2026-08-17,miss,2/5,"R1,R3,R4",,True,0.793,True,FVG,W,9.7,13.0,三推顶 9.08→9.18→10.14 回撤 79%/72% | 周线FVG [9.70-13.00] | 空: 入¥10.14 止¥13.13 标¥8.33 R:R 0.6
002128,电投能源,top,SHORT,1.5,,28.2,2026-09-07,29.52,2026-08-31,miss,1/5,"R1,R2,R3,R4",,True,0.601,True,OB,W,29.01,31.14,三推顶 27.89→28.19→29.52 回撤 82%/70% | 周线OB [29.01-31.14] | 空: 入¥29.52 止¥31.45 标¥25.13 R:R 2.3
002196,方正电机,top,SHORT,1.5,,10.9,2026-09-07,11.65,2026-09-03,miss,1/5,"R1,R2,R3,R4",,True,0.698,True,OB,W,11.45,14.2,三推顶 10.05→11.45→11.65 回撤 68%/73% | 周线OB [11.45-14.20] | 空: 入¥11.65 止¥14.34 标¥9.42 R:R 0.8
002266,浙富控股,bottom,LONG,1.5,,4.75,2026-09-07,4.74,2026-09-07,miss,1/5,"R1,R2,R3,R4",,True,0.586,True,FVG,W,4.67,4.85,三推底 4.90→4.76→4.74 反弹 63%/76% | 周线FVG [4.67-4.85] | 多: 入¥4.74 止¥4.62 标¥5.20 R:R 3.9
002303,美盈森,top,SHORT,1.5,,5.25,2026-09-07,5.69,2026-08-31,loose,4/5,R2,0.206,True,0.875,False,,,,,"三推顶 4.71→5.61→5.69 回撤 74%/78% | MACD宽松顶背离 (4/5, 差R2, 强度 0.21)"
002314,南山控股,top,SHORT,1.5,,2.25,2026-09-07,2.26,2026-09-07,miss,1/5,"R1,R2,R3,R4",,True,0.322,True,OB,W,2.23,2.68,三推顶 2.10→2.24→2.26 回撤 86%/65% | 周线OB [2.23-2.68] | 空: 入¥2.26 止¥2.71 标¥1.96 R:R 0.7
002327,富安娜,top,SHORT,1.5,,6.37,2026-09-07,6.73,2026-08-24,miss,2/5,"R1,R3,R4",,True,0.306,True,FVG,W,6.45,6.75,三推顶 6.46→6.56→6.73 回撤 64%/84% | 周线FVG [6.45-6.75] | 空: 入¥6.73 止¥6.82 标¥5.91 R:R 9.4
002466,天齐锂业,top,SHORT,1.5,,45.26,2026-09-07,50.98,2026-08-28,miss,2/5,"R1,R3,R4",,True,0.363,True,FVG,W,50.98,56.79,三推顶 49.79→50.88→50.98 回撤 66%/85% | 周线FVG [50.98-56.79] | 空: 入¥50.98 止¥57.36 标¥43.88 R:R 1.1
002468,申通快递,top,SHORT,1.5,,14.33,2026-09-07,14.87,2026-08-18,miss,2/5,"R1,R2,R3",,True,0.568,True,FVG,W,14.19,15.87,三推顶 14.52→14.86→14.87 回撤 72%/65% | 周线FVG [14.19-15.87] | 空: 入¥14.87 止¥16.03 标¥13.18 R:R 1.5
002489,浙江永强,top,SHORT,1.5,,2.8,2026-09-07,2.88,2026-09-01,miss,1/5,"R1,R2,R3,R4",,True,0.654,True,FVG,W,2.86,3.03,三推顶 2.68→2.79→2.88 回撤 79%/68% | 周线FVG [2.86-3.03] | 空: 入¥2.88 止¥3.06 标¥2.54 R:R 1.9
002564,天沃科技,top,SHORT,1.5,,5.42,2026-09-07,5.42,2026-09-07,miss,2/5,"R2,R3,R4",,True,0.913,True,FVG,W,5.33,5.6,三推顶 4.22→4.77→5.42 回撤 73%/75% | 周线FVG [5.33-5.60] | 空: 入¥5.42 止¥5.66 标¥4.00 R:R 6.0
002626,金达威,top,SHORT,1.5,,16.88,2026-09-07,17.05,2026-09-07,miss,2/5,"R2,R3,R4",,True,0.921,True,FVG,W,16.06,17.83,三推顶 16.86→16.98→17.05 回撤 74%/74% | 周线FVG [16.06-17.83] | 空: 入¥17.05 止¥18.01 标¥15.61 R:R 1.5
002773,康弘药业,bottom,LONG,1.5,,20.15,2026-09-07,20.1,2026-09-07,miss,1/5,"R1,R2,R3,R4",,True,0.179,True,OB,W,19.35,20.57,三推底 21.55→20.91→20.10 反弹 90%/85% | 周线OB [19.35-20.57] | 多: 入¥20.10 止¥19.16 标¥24.13 R:R 4.3
002957,科瑞技术,bottom,LONG,1.5,,40.92,2026-09-07,36.9,2026-09-04,miss,1/5,"R1,R2,R3,R4",,True,0.581,True,FVG,W,31.88,37.65,三推底 39.40→39.33→36.90 反弹 84%/78% | 周线FVG [31.88-37.65] | 多: 入¥36.90 止¥31.56 标¥44.68 R:R 1.5
002959,小熊电器,top,SHORT,1.5,,32.74,2026-09-07,35.08,2026-08-10,miss,2/5,"R1,R3,R4",,True,0.276,True,FVG,W,34.7,35.74,三推顶 33.42→34.02→35.08 回撤 67%/89% | 周线FVG [34.70-35.74] | 空: 入¥35.08 止¥36.10 标¥30.80 R:R 4.2
300079,数码视讯,top,SHORT,1.5,,4.96,2026-09-07,5.37,2026-09-01,miss,1/5,"R1,R2,R3,R4",,True,0.339,True,FVG,W,5.27,5.59,三推顶 4.29→4.68→5.37 回撤 89%/70% | 周线FVG [5.27-5.59] | 空: 入¥5.37 止¥5.65 标¥4.10 R:R 4.6
300179,四方达,top,SHORT,1.5,,38.59,2026-09-07,38.91,2026-09-07,miss,1/5,"R1,R2,R3,R4",,True,0.491,True,FVG,W,38.72,47.38,三推顶 37.59→38.60→38.91 回撤 69%/65% | 周线FVG [38.72-47.38] | 空: 入¥38.91 止¥47.85 标¥33.53 R:R 0.6
300553,集智股份,top,SHORT,1.5,,51.28,2026-09-07,53.27,2026-09-07,miss,1/5,"R1,R2,R3,R4",,True,0.507,True,FVG,W,43.94,57.0,三推顶 44.40→45.50→53.27 回撤 63%/72% | 周线FVG [43.94-57.00] | 空: 入¥53.27 止¥57.57 标¥39.77 R:R 3.1
300587,天铁科技,bottom,LONG,1.5,,4.88,2026-09-07,4.79,2026-09-03,miss,1/5,"R1,R2,R3,R4",,True,0.491,True,FVG,W,4.46,4.86,三推底 5.05→4.80→4.79 反弹 62%/78% | 周线FVG [4.46-4.86] | 多: 入¥4.79 止¥4.42 标¥5.37 R:R 1.5
300689,澄天伟业,top,SHORT,1.5,,59.15,2026-09-07,59.99,2026-09-07,miss,1/5,"R1,R2,R3,R4",,True,0.397,True,FVG,W,57.4,63.42,三推顶 57.40→57.90→59.99 回撤 70%/62% | 周线FVG [57.40-63.42] | 空: 入¥59.99 止¥64.05 标¥51.26 R:R 2.1
300738,奥飞数据,top,SHORT,1.5,,20.17,2026-09-07,24.18,2026-08-14,miss,2/5,"R1,R3,R4",,True,0.59,True,FVG,W,22.35,24.3,三推顶 22.00→23.99→24.18 回撤 74%/64% | 周线FVG [22.35-24.30] | 空: 入¥24.18 止¥24.54 标¥20.80 R:R 9.3
300801,泰和科技,bottom,LONG,1.5,,21.9,2026-09-07,21.72,2026-09-04,miss,1/5,"R1,R2,R3,R4",,True,0.427,True,FVG,W,18.02,23.5,三推底 22.18→21.81→21.72 反弹 71%/62% | 周线FVG [18.02-23.50] | 多: 入¥21.72 止¥17.84 标¥25.44 R:R 1.0
300802,矩子科技,top,SHORT,1.5,,25.5,2026-09-07,26.26,2026-09-07,miss,1/5,"R1,R2,R3,R4",,True,0.324,True,OB,W,23.44,28.08,三推顶 24.80→25.36→26.26 回撤 63%/83% | 周线OB [23.44-28.08] | 空: 入¥26.26 止¥28.36 标¥21.80 R:R 2.1
301008,宏昌科技,top,SHORT,1.5,,45.3,2026-09-07,47.7,2026-09-03,miss,2/5,"R2,R3,R4",,True,0.547,True,OB,W,33.56,49.5,三推顶 39.62→41.84→47.70 回撤 77%/63% | 周线OB [33.56-49.50] | 空: 入¥47.70 止¥49.99 标¥37.38 R:R 4.5
301176,逸豪新材,bottom,LONG,1.5,,46.74,2026-09-07,42.23,2026-09-04,miss,1/5,"R1,R2,R3,R4",,True,0.886,True,OB,W,36.65,42.3,三推底 46.71→43.10→42.23 反弹 72%/76% | 周线OB [36.65-42.30] | 多: 入¥42.23 止¥36.28 标¥53.38 R:R 1.9
301177,迪阿股份,top,SHORT,1.5,,24.2,2026-09-07,28.73,2026-08-26,miss,2/5,"R1,R3,R4",,True,0.499,True,OB,W,25.66,32.6,三推顶 21.70→24.07→28.73 回撤 79%/64% | 周线OB [25.66-32.60] | 空: 入¥28.73 止¥32.93 标¥20.35 R:R 2.0
600195,中牧股份,top,SHORT,1.5,,7.04,2026-09-07,7.05,2026-09-07,miss,2/5,"R2,R3,R4",,True,0.427,True,FVG,W,6.93,7.12,三推顶 6.36→6.76→7.05 回撤 78%/61% | 周线FVG [6.93-7.12] | 空: 入¥7.05 止¥7.19 标¥5.85 R:R 8.5
600329,达仁堂,bottom,LONG,1.5,,35.49,2026-09-07,35.32,2026-08-21,miss,1/5,"R1,R2,R3,R4",,True,0.626,True,FVG,W,34.86,36.09,三推底 36.60→36.10→35.32 反弹 77%/84% | 周线FVG [34.86-36.09] | 多: 入¥35.32 止¥34.51 标¥40.30 R:R 6.2
600395,盘江股份,top,SHORT,1.5,,5.22,2026-09-07,6.15,2026-08-31,miss,2/5,"R1,R3,R4",,True,0.784,True,OB,W,5.86,6.44,三推顶 4.75→4.92→6.15 回撤 69%/74% | 周线OB [5.86-6.44] | 空: 入¥6.15 止¥6.50 标¥4.49 R:R 4.7
600409,三友化工,top,SHORT,1.5,,6.93,2026-09-07,7.5,2026-08-28,miss,1/5,"R1,R2,R3,R4",,True,0.658,True,FVG,W,7.35,8.14,三推顶 6.86→7.02→7.50 回撤 65%/75% | 周线FVG [7.35-8.14] | 空: 入¥7.50 止¥8.22 标¥6.20 R:R 1.8
600436,片仔癀,bottom,LONG,1.5,,122.68,2026-09-07,122.0,2026-08-31,miss,1/5,"R1,R2,R3,R4",,True,0.399,True,FVG,W,119.34,130.2,三推底 132.21→130.20→122.00 反弹 78%/60% | 周线FVG [119.34-130.20] | 多: 入¥122.00 止¥118.15 标¥152.00 R:R 7.8
600587,新华医疗,bottom,LONG,1.5,,12.63,2026-09-07,12.21,2026-08-24,miss,2/5,"R1,R3,R4",,True,0.377,True,OB,W,11.5,12.44,三推底 12.34→12.31→12.21 反弹 81%/62% | 周线OB [11.50-12.44] | 多: 入¥12.21 止¥11.38 标¥13.38 R:R 1.4
600619,海立股份,bottom,LONG,1.5,,13.71,2026-09-07,13.61,2026-09-03,miss,1/5,"R1,R2,R3,R4",,True,0.539,True,FVG,W,12.66,13.68,三推底 14.15→13.75→13.61 反弹 66%/80% | 周线FVG [12.66-13.68] | 多: 入¥13.61 止¥12.53 标¥15.12 R:R 1.4
600740,山西焦化,top,SHORT,1.5,,3.81,2026-09-07,4.18,2026-09-01,miss,2/5,"R1,R3,R4",,True,0.477,True,OB,W,3.84,4.22,三推顶 3.60→3.79→4.18 回撤 83%/68% | 周线OB [3.84-4.22] | 空: 入¥4.18 止¥4.26 标¥3.42 R:R 9.2
600776,东方通信,top,SHORT,1.5,,12.95,2026-09-07,13.96,2026-09-03,miss,1/5,"R1,R2,R3,R4",,True,0.248,True,FVG,W,13.32,15.09,三推顶 11.99→13.28→13.96 回撤 63%/65% | 周线FVG [13.32-15.09] | 空: 入¥13.96 止¥15.24 标¥11.24 R:R 2.1
600908,无锡银行,top,SHORT,1.5,,5.75,2026-09-07,5.89,2026-09-03,miss,2/5,"R2,R3,R4",,True,0.723,True,FVG,W,5.81,5.9,三推顶 5.38→5.77→5.89 回撤 69%/77% | 周线FVG [5.81-5.90] | 空: 入¥5.89 止¥5.96 标¥5.06 R:R 12.0
600939,重庆建工,top,SHORT,1.5,,2.69,2026-09-07,2.75,2026-09-01,miss,1/5,"R1,R2,R3,R4",,True,0.797,True,OB,W,2.74,3.08,三推顶 2.69→2.71→2.75 回撤 74%/70% | 周线OB [2.74-3.08] | 空: 入¥2.75 止¥3.11 标¥2.35 R:R 1.1
600961,株冶集团,bottom,LONG,1.5,,25.25,2026-09-07,24.87,2026-09-07,miss,1/5,"R1,R2,R3,R4",,True,0.322,True,FVG,W,22.09,26.42,三推底 26.88→25.70→24.87 反弹 64%/84% | 周线FVG [22.09-26.42] | 多: 入¥24.87 止¥21.87 标¥29.82 R:R 1.6
600996,贵广网络,top,SHORT,1.5,,7.1,2026-09-07,7.27,2026-09-01,miss,1/5,"R1,R2,R3,R4",,True,0.676,True,FVG,W,6.94,8.36,三推顶 6.65→7.17→7.27 回撤 69%/79% | 周线FVG [6.94-8.36] | 空: 入¥7.27 止¥8.44 标¥5.91 R:R 1.2
600997,开滦股份,top,SHORT,1.5,,5.41,2026-09-07,5.94,2026-08-31,miss,1/5,"R1,R2,R3,R4",,True,0.687,True,OB,W,5.42,5.95,三推顶 5.45→5.77→5.94 回撤 80%/70% | 周线OB [5.42-5.95] | 空: 入¥5.94 止¥6.01 标¥5.01 R:R 13.4
601015,陕西黑猫,top,SHORT,1.5,,3.62,2026-09-07,3.93,2026-08-31,miss,1/5,"R1,R2,R3,R4",,True,0.586,True,OB,W,3.54,4.4,三推顶 3.55→3.71→3.93 回撤 77%/65% | 周线OB [3.54-4.40] | 空: 入¥3.93 止¥4.44 标¥3.24 R:R 1.3
601058,赛轮轮胎,top,SHORT,1.5,,14.35,2026-09-07,15.67,2026-09-02,miss,2/5,"R2,R3,R4",,True,0.386,True,OB,W,15.51,16.08,三推顶 13.75→14.40→15.67 回撤 89%/80% | 周线OB [15.51-16.08] | 空: 入¥15.67 止¥16.24 标¥13.04 R:R 4.6
601113,华鼎股份,top,SHORT,1.5,,3.48,2026-09-07,3.55,2026-08-28,miss,1/5,"R1,R2,R3,R4",,True,0.903,True,FVG,W,3.45,3.66,三推顶 3.44→3.49→3.55 回撤 77%/76% | 周线FVG [3.45-3.66] | 空: 入¥3.55 止¥3.70 标¥3.18 R:R 2.5
603256,宏和科技,bottom,LONG,1.5,,123.82,2026-09-07,120.69,2026-09-04,miss,1/5,"R1,R2,R3,R4",,True,0.176,True,FVG,W,113.56,122.26,三推底 151.30→127.46→120.69 反弹 89%/64% | 周线FVG [113.56-122.26] | 多: 入¥120.69 止¥112.42 标¥163.61 R:R 5.2
603477,巨星农牧,bottom,LONG,1.5,,16.26,2026-09-07,13.79,2026-08-19,miss,1/5,"R1,R2,R3,R4",,True,0.639,True,OB,W,12.67,14.25,三推底 15.06→14.36→13.79 反弹 78%/67% | 周线OB [12.67-14.25] | 多: 入¥13.79 止¥12.54 标¥16.73 R:R 2.4
603638,艾迪精密,bottom,LONG,1.5,,18.46,2026-09-07,18.4,2026-09-07,miss,1/5,"R1,R2,R3,R4",,True,0.637,True,OB,W,18.36,19.26,三推底 19.30→18.50→18.40 反弹 82%/71% | 周线OB [18.36-19.26] | 多: 入¥18.40 止¥18.18 标¥20.50 R:R 9.4
603730,岱美股份,top,SHORT,1.5,,11.21,2026-09-07,11.3,2026-09-07,miss,1/5,"R1,R2,R3,R4",,True,0.223,True,OB,W,11.0,13.0,三推顶 10.90→10.91→11.30 回撤 61%/66% | 周线OB [11.00-13.00] | 空: 入¥11.30 止¥13.13 标¥8.92 R:R 1.3
603926,铁流股份,top,SHORT,1.5,,18.6,2026-09-07,18.6,2026-09-07,miss,1/5,"R1,R2,R3,R4",,True,0.787,True,OB,W,16.61,19.8,三推顶 15.46→17.70→18.60 回撤 72%/71% | 周线OB [16.61-19.80] | 空: 入¥18.60 止¥20.00 标¥13.73 R:R 3.5
603978,深圳新星,top,SHORT,1.5,,21.41,2026-09-07,24.0,2026-09-03,miss,2/5,"R1,R3,R4",,True,0.321,True,FVG,W,22.85,28.03,三推顶 18.59→20.30→24.00 回撤 65%/65% | 周线FVG [22.85-28.03] | 空: 入¥24.00 止¥28.31 标¥16.67 R:R 1.7
605222,起帆电缆,top,SHORT,1.5,,21.88,2026-09-07,22.37,2026-09-07,miss,2/5,"R1,R3,R4",,True,0.619,True,OB,W,21.51,26.23,三推顶 18.75→22.11→22.37 回撤 85%/73% | 周线OB [21.51-26.23] | 空: 入¥22.37 止¥26.49 标¥17.64 R:R 1.1
688130,晶华微,bottom,LONG,1.5,,23.15,2026-09-07,22.73,2026-09-04,miss,1/5,"R1,R2,R3,R4",,True,0.424,True,FVG,W,19.2,23.21,三推底 24.10→22.92→22.73 反弹 71%/62% | 周线FVG [19.20-23.21] | 多: 入¥22.73 止¥19.01 标¥26.34 R:R 1.0
688133,泰坦科技,bottom,LONG,1.5,,20.9,2026-09-07,20.08,2026-09-02,miss,2/5,"R1,R3,R4",,True,0.765,True,OB,W,19.07,21.48,三推底 22.56→22.02→20.08 反弹 75%/68% | 周线OB [19.07-21.48] | 多: 入¥20.08 止¥18.88 标¥25.43 R:R 4.5
688171,纬德信息,bottom,LONG,1.5,,24.76,2026-09-07,24.31,2026-09-03,miss,2/5,"R1,R2,R4",,True,0.427,True,FVG,W,20.84,28.11,三推底 26.73→25.72→24.31 反弹 69%/86% | 周线FVG [20.84-28.11] | 多: 入¥24.31 止¥20.63 标¥29.29 R:R 1.4
688230,芯导科技,top,SHORT,1.5,,59.21,2026-09-07,60.84,2026-08-31,miss,2/5,"R1,R3,R4",,True,0.087,True,FVG,W,57.0,70.0,三推顶 50.95→58.20→60.84 回撤 62%/60% | 周线FVG [57.00-70.00] | 空: 入¥60.84 止¥70.70 标¥46.12 R:R 1.5
688293,奥浦迈,bottom,LONG,1.5,,56.91,2026-09-07,51.0,2026-08-31,miss,2/5,"R1,R3,R4",,True,0.373,True,OB,W,49.2,56.33,三推底 61.30→59.87→51.00 反弹 82%/63% | 周线OB [49.20-56.33] | 多: 入¥51.00 止¥48.71 标¥71.88 R:R 9.1
688338,赛科希德,top,SHORT,1.5,,30.08,2026-09-07,33.19,2026-09-01,miss,3/5,"R2,R3",,True,0.352,True,OB,W,30.8,33.71,三推顶 31.13→32.25→33.19 回撤 86%/83% | 周线OB [30.80-33.71] | 空: 入¥33.19 止¥34.05 标¥28.99 R:R 4.9
688400,凌云光,bottom,LONG,1.5,,45.14,2026-09-07,43.86,2026-09-04,miss,1/5,"R1,R2,R3,R4",,True,0.077,True,OB,W,38.5,44.2,三推底 44.63→44.40→43.86 反弹 61%/61% | 周线OB [38.50-44.20] | 多: 入¥43.86 止¥38.12 标¥50.94 R:R 1.2
688448,磁谷科技,top,SHORT,1.5,,67.88,2026-09-07,72.89,2026-09-03,miss,2/5,"R1,R3,R4",,True,0.401,True,OB,W,69.07,77.49,三推顶 66.78→68.68→72.89 回撤 83%/65% | 周线OB [69.07-77.49] | 空: 入¥72.89 止¥78.26 标¥62.25 R:R 2.0
