ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
001324,长青科技,bottom,LONG,1.5,,18.79,2026-06-02,18.14,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.743,True,OB,W,17.72,19.52,三推底 20.58→19.81→18.14 反弹 69%/74% | 周线OB [17.72-19.52] | 多: 入¥18.14 止¥17.54 标¥21.85 R:R 6.2
001395,亚联机械,top,SHORT,1.5,,35.78,2026-06-02,40.88,2026-04-22,miss,1/5,"R1,R2,R3,R4",,True,0.599,True,FVG,W,39.99,41.66,三推顶 39.78→39.98→40.88 回撤 75%/87% | 周线FVG [39.99-41.66] | 空: 入¥40.88 止¥42.08 标¥37.00 R:R 3.2
002039,黔源电力,bottom,LONG,1.5,,22.55,2026-06-02,19.78,2026-05-22,miss,2/5,"R1,R3,R4",,True,0.464,True,OB,W,18.1,20.74,三推底 20.13→20.01→19.78 反弹 70%/86% | 周线OB [18.10-20.74] | 多: 入¥19.78 止¥17.92 标¥22.08 R:R 1.2
002065,东华软件,top,SHORT,1.5,,7.53,2026-06-02,9.03,2026-05-08,miss,2/5,"R1,R3,R4",,True,0.491,True,OB,W,8.28,9.03,三推顶 8.20→8.53→9.03 回撤 72%/62% | 周线OB [8.28-9.03] | 空: 入¥9.03 止¥9.12 标¥7.66 R:R 15.2
002195,岩山科技,bottom,LONG,1.5,,7.65,2026-06-02,7.43,2026-06-02,miss,1/5,"R1,R2,R3,R4",,True,0.549,True,FVG,W,6.92,7.8,三推底 8.57→8.28→7.43 反弹 68%/81% | 周线FVG [6.92-7.80] | 多: 入¥7.43 止¥6.85 标¥9.41 R:R 3.4
002350,北京科锐,bottom,LONG,1.5,,15.21,2026-06-02,14.66,2026-06-02,miss,1/5,"R1,R2,R3,R4",,True,0.386,True,FVG,W,14.6,16.1,三推底 16.10→15.10→14.66 反弹 87%/82% | 周线FVG [14.60-16.10] | 多: 入¥14.66 止¥14.45 标¥17.88 R:R 15.6
002351,漫步者,top,SHORT,1.5,,11.37,2026-06-02,11.49,2026-06-01,miss,3/5,"R2,R3",,True,0.485,True,OB,W,11.19,11.67,三推顶 11.23→11.28→11.49 回撤 81%/84% | 周线OB [11.19-11.67] | 空: 入¥11.49 止¥11.79 标¥10.59 R:R 3.0
002402,和而泰,top,SHORT,1.5,,26.02,2026-06-02,33.92,2026-05-11,miss,1/5,"R1,R2,R3,R4",,True,0.743,True,FVG,W,33.58,35.86,三推顶 30.55→33.59→33.92 回撤 74%/68% | 周线FVG [33.58-35.86] | 空: 入¥33.92 止¥36.22 标¥28.68 R:R 2.3
002429,兆驰股份,bottom,LONG,1.5,,11.83,2026-06-02,11.2,2026-06-01,miss,1/5,"R1,R2,R3,R4",,True,0.167,True,OB,W,10.91,12.25,三推底 12.48→12.14→11.20 反弹 65%/60% | 周线OB [10.91-12.25] | 多: 入¥11.20 止¥10.80 标¥13.88 R:R 6.7
002562,兄弟科技,bottom,LONG,1.5,,5.1,2026-06-02,5.01,2026-05-29,miss,2/5,"R2,R3,R4",,True,0.491,True,FVG,W,4.91,5.28,三推底 5.77→5.42→5.01 反弹 80%/86% | 周线FVG [4.91-5.28] | 多: 入¥5.01 止¥4.86 标¥6.21 R:R 8.0
300092,科新机电,top,SHORT,1.5,,13.79,2026-06-02,17.18,2026-05-13,miss,1/5,"R1,R2,R3,R4",,True,0.533,True,OB,W,15.08,17.56,三推顶 16.28→16.92→17.18 回撤 63%/73% | 周线OB [15.08-17.56] | 空: 入¥17.18 止¥17.74 标¥14.10 R:R 5.5
300099,尤洛卡,bottom,LONG,1.5,,7.27,2026-06-02,7.13,2026-06-02,miss,1/5,"R1,R2,R3,R4",,True,0.463,True,OB,W,6.87,7.16,三推底 8.50→8.14→7.13 反弹 79%/63% | 周线OB [6.87-7.16] | 多: 入¥7.13 止¥6.80 标¥10.13 R:R 9.1
300105,龙源技术,bottom,LONG,1.5,,6.18,2026-06-02,6.1,2026-05-29,miss,2/5,"R2,R3,R4",,True,0.71,True,OB,W,6.07,6.56,三推底 6.61→6.48→6.10 反弹 72%/80% | 周线OB [6.07-6.56] | 多: 入¥6.10 止¥6.01 标¥7.00 R:R 9.9
300296,利亚德,top,SHORT,1.5,,6.58,2026-06-02,7.28,2026-05-27,miss,2/5,"R1,R3,R4",,True,0.783,True,FVG,W,6.57,7.37,三推顶 6.82→6.97→7.28 回撤 69%/74% | 周线FVG [6.57-7.37] | 空: 入¥7.28 止¥7.44 标¥6.20 R:R 6.6
300491,通合科技,top,SHORT,1.5,,32.7,2026-06-02,35.42,2026-05-29,miss,3/5,"R2,R3",,True,0.209,True,OB,W,30.66,37.75,三推顶 27.97→30.00→35.42 回撤 65%/61% | 周线OB [30.66-37.75] | 空: 入¥35.42 止¥38.13 标¥22.53 R:R 4.8
300619,金银河,bottom,LONG,1.5,,40.6,2026-06-02,39.54,2026-06-02,miss,1/5,"R1,R2,R3,R4",,True,0.174,True,OB,W,35.39,39.62,三推底 44.81→41.47→39.54 反弹 88%/63% | 周线OB [35.39-39.62] | 多: 入¥39.54 止¥35.04 标¥49.86 R:R 2.3
300671,富满微,bottom,LONG,1.5,,43.87,2026-06-02,42.64,2026-06-02,miss,1/5,"R1,R2,R3,R4",,True,0.828,True,FVG,W,36.65,44.0,三推底 49.94→49.01→42.64 反弹 75%/80% | 周线FVG [36.65-44.00] | 多: 入¥42.64 止¥36.28 标¥55.34 R:R 2.0
300818,耐普矿机,bottom,LONG,1.5,,24.61,2026-06-02,23.5,2026-05-29,miss,3/5,"R2,R3",,True,0.489,True,OB,W,22.86,24.49,三推底 24.98→24.64→23.50 反弹 86%/79% | 周线OB [22.86-24.49] | 多: 入¥23.50 止¥22.63 标¥26.80 R:R 3.8
300836,佰奥智能,bottom,LONG,1.5,,70.49,2026-06-02,68.68,2026-06-01,miss,2/5,"R1,R3,R4",,True,0.731,True,FVG,W,63.88,68.7,三推底 75.37→74.68→68.68 反弹 70%/78% | 周线FVG [63.88-68.70] | 多: 入¥68.68 止¥63.24 标¥81.45 R:R 2.3
300870,欧陆通,bottom,LONG,1.5,,271.61,2026-06-02,252.22,2026-06-01,miss,2/5,"R1,R3,R4",,True,0.317,True,OB,W,216.05,258.64,三推底 391.23→389.00→252.22 反弹 86%/84% | 周线OB [216.05-258.64] | 多: 入¥252.22 止¥213.89 标¥443.70 R:R 5.0
301119,正强股份,bottom,LONG,1.5,,34.1,2026-06-02,33.77,2026-06-02,miss,2/5,"R1,R2,R4",,True,0.737,True,FVG,W,30.81,34.28,三推底 40.15→39.33→33.77 反弹 78%/70% | 周线FVG [30.81-34.28] | 多: 入¥33.77 止¥30.50 标¥49.01 R:R 4.7
301177,迪阿股份,top,SHORT,1.5,,25.44,2026-06-02,31.91,2026-05-13,miss,2/5,"R1,R3,R4",,True,0.831,True,OB,W,29.66,32.7,三推顶 28.20→30.54→31.91 回撤 73%/78% | 周线OB [29.66-32.70] | 空: 入¥31.91 止¥33.03 标¥26.43 R:R 4.9
301232,飞沃科技,bottom,LONG,1.5,,127.9,2026-06-02,124.0,2026-06-02,miss,2/5,"R1,R3,R4",,True,0.113,True,OB,W,108.59,155.14,三推底 139.78→130.83→124.00 反弹 61%/88% | 周线OB [108.59-155.14] | 多: 入¥124.00 止¥107.50 标¥153.97 R:R 1.8
301357,北方长龙,bottom,LONG,1.5,,90.36,2026-06-02,88.11,2026-06-02,miss,1/5,"R1,R2,R3,R4",,True,0.345,True,OB,W,73.1,89.4,三推底 112.87→106.70→88.11 反弹 63%/83% | 周线OB [73.10-89.40] | 多: 入¥88.11 止¥72.37 标¥128.50 R:R 2.6
600098,广州发展,top,SHORT,1.5,,8.02,2026-06-02,8.13,2026-06-01,miss,1/5,"R1,R2,R3,R4",,True,0.876,True,OB,W,7.46,8.13,三推顶 7.29→7.71→8.13 回撤 78%/76% | 周线OB [7.46-8.13] | 空: 入¥8.13 止¥8.21 标¥6.88 R:R 15.4
600149,廊坊发展,top,SHORT,1.5,,5.65,2026-06-02,6.89,2026-05-19,miss,1/5,"R1,R2,R3,R4",,True,0.195,True,OB,W,5.92,7.66,三推顶 6.50→6.74→6.89 回撤 61%/65% | 周线OB [5.92-7.66] | 空: 入¥6.89 止¥7.74 标¥5.63 R:R 1.5
600231,凌钢股份,top,SHORT,1.5,,2.02,2026-06-02,2.26,2026-04-29,miss,1/5,"R1,R2,R3,R4",,True,0.157,True,OB,W,2.25,2.55,三推顶 2.09→2.10→2.26 回撤 63%/62% | 周线OB [2.25-2.55] | 空: 入¥2.26 止¥2.58 标¥1.90 R:R 1.1
600300,XD维维股,top,SHORT,1.5,,3.23,2026-06-02,3.8,2026-04-30,miss,2/5,"R1,R3,R4",,True,0.41,True,OB,W,3.65,3.8,三推顶 3.67→3.72→3.80 回撤 62%/79% | 周线OB [3.65-3.80] | 空: 入¥3.80 止¥3.84 标¥3.20 R:R 15.8
600480,凌云股份,bottom,LONG,1.5,,10.85,2026-06-02,10.83,2026-06-02,miss,2/5,"R1,R3,R4",,True,0.655,True,FVG,W,10.03,10.98,三推底 11.43→11.22→10.83 反弹 72%/68% | 周线FVG [10.03-10.98] | 多: 入¥10.83 止¥9.93 标¥12.39 R:R 1.7
601218,吉鑫科技,bottom,LONG,1.5,,5.26,2026-06-02,5.17,2026-06-02,miss,1/5,"R1,R2,R3,R4",,True,0.632,True,OB,W,4.7,5.34,三推底 6.41→6.31→5.17 反弹 75%/86% | 周线OB [4.70-5.34] | 多: 入¥5.17 止¥4.65 标¥6.85 R:R 3.2
601399,国机重装,bottom,LONG,1.5,,3.85,2026-06-02,3.83,2026-05-29,miss,3/5,"R3,R4",,True,0.84,True,FVG,W,3.32,4.45,三推底 4.18→4.05→3.83 反弹 78%/73% | 周线FVG [3.32-4.45] | 多: 入¥3.83 止¥3.29 标¥4.64 R:R 1.5
603037,凯众股份,bottom,LONG,1.5,,12.65,2026-06-02,12.52,2026-06-02,miss,1/5,"R1,R2,R3,R4",,True,0.611,True,OB,W,12.12,13.61,三推底 14.41→13.67→12.52 反弹 85%/73% | 周线OB [12.12-13.61] | 多: 入¥12.52 止¥12.00 标¥15.62 R:R 5.9
603329,上海雅仕,top,SHORT,1.5,,10.53,2026-06-02,11.84,2026-05-11,miss,2/5,"R1,R3,R4",,True,0.543,True,OB,W,11.43,11.91,三推顶 10.62→10.65→11.84 回撤 66%/80% | 周线OB [11.43-11.91] | 空: 入¥11.84 止¥12.03 标¥9.62 R:R 11.7
603356,华菱精工,bottom,LONG,1.5,,18.6,2026-06-02,18.0,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.679,True,FVG,W,17.74,18.63,三推底 18.50→18.30→18.00 反弹 78%/68% | 周线FVG [17.74-18.63] | 多: 入¥18.00 止¥17.56 标¥20.60 R:R 5.9
603727,博迈科,bottom,LONG,1.5,,15.02,2026-06-02,14.85,2026-06-02,miss,2/5,"R2,R3,R4",,True,0.749,True,OB,W,14.59,15.46,三推底 17.30→16.70→14.85 反弹 68%/75% | 周线OB [14.59-15.46] | 多: 入¥14.85 止¥14.44 标¥20.70 R:R 14.4
605080,浙江自然,bottom,LONG,1.5,,23.37,2026-06-02,22.95,2026-06-02,miss,1/5,"R1,R2,R3,R4",,True,0.633,True,OB,W,21.25,24.61,三推底 24.92→24.86→22.95 反弹 84%/73% | 周线OB [21.25-24.61] | 多: 入¥22.95 止¥21.04 标¥27.67 R:R 2.5
605178,时空科技,top,SHORT,1.5,,59.1,2026-06-02,77.99,2026-05-15,miss,2/5,"R1,R3,R4",,True,0.51,True,OB,W,75.8,89.39,三推顶 70.97→75.60→77.99 回撤 68%/67% | 周线OB [75.80-89.39] | 空: 入¥77.99 止¥90.28 标¥64.90 R:R 1.1
605296,神农集团,top,SHORT,1.5,,26.46,2026-06-02,31.57,2026-05-14,miss,2/5,"R2,R3,R4",,True,0.671,True,OB,W,29.65,31.8,三推顶 31.10→31.18→31.57 回撤 79%/81% | 周线OB [29.65-31.80] | 空: 入¥31.57 止¥32.12 标¥27.21 R:R 8.0
605555,德昌股份,top,SHORT,1.5,,14.78,2026-06-02,16.88,2026-05-18,miss,1/5,"R1,R2,R3,R4",,True,0.66,True,FVG,W,16.39,17.59,三推顶 16.52→16.69→16.88 回撤 70%/70% | 周线FVG [16.39-17.59] | 空: 入¥16.88 止¥17.77 标¥14.45 R:R 2.7
688062,迈威生物,bottom,LONG,1.5,,28.51,2026-06-02,27.71,2026-06-02,miss,2/5,"R1,R3,R4",,True,0.347,True,OB,W,24.1,28.62,三推底 36.72→34.40→27.71 反弹 85%/65% | 周线OB [24.10-28.62] | 多: 入¥27.71 止¥23.86 标¥41.00 R:R 3.5
688101,三达膜,bottom,LONG,1.5,,17.53,2026-06-02,17.1,2026-06-02,miss,2/5,"R1,R3,R4",,True,0.46,True,FVG,W,16.72,17.55,三推底 19.60→17.74→17.10 反弹 70%/86% | 周线FVG [16.72-17.55] | 多: 入¥17.10 止¥16.55 标¥21.95 R:R 8.9
688151,华强科技,bottom,LONG,1.5,,17.1,2026-06-02,16.95,2026-06-02,miss,1/5,"R1,R2,R3,R4",,True,0.595,True,OB,W,16.8,17.46,三推底 20.35→19.27→16.95 反弹 64%/76% | 周线OB [16.80-17.46] | 多: 入¥16.95 止¥16.63 标¥21.98 R:R 15.8
688209,英集芯,bottom,LONG,1.5,,22.02,2026-06-02,21.82,2026-06-02,miss,2/5,"R1,R3,R4",,True,0.475,True,FVG,W,21.77,22.6,三推底 25.69→24.85→21.82 反弹 67%/67% | 周线FVG [21.77-22.60] | 多: 入¥21.82 止¥21.55 标¥27.74 R:R 22.1
688302,海创药业,bottom,LONG,1.5,,40.05,2026-06-02,38.88,2026-05-28,miss,1/5,"R1,R2,R3,R4",,True,0.523,True,OB,W,37.7,41.99,三推底 44.20→40.66→38.88 反弹 71%/86% | 周线OB [37.70-41.99] | 多: 入¥38.88 止¥37.32 标¥48.48 R:R 6.2
688562,航天软件,bottom,LONG,1.5,,17.18,2026-06-02,17.04,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.465,True,OB,W,16.1,17.22,三推底 18.39→17.58→17.04 反弹 88%/78% | 周线OB [16.10-17.22] | 多: 入¥17.04 止¥15.94 标¥20.54 R:R 3.2
688569,铁科轨道,bottom,LONG,1.5,,18.99,2026-06-02,18.95,2026-06-02,miss,2/5,"R1,R3,R4",,True,0.706,True,OB,W,18.91,20.38,三推底 19.80→19.73→18.95 反弹 68%/73% | 周线OB [18.91-20.38] | 多: 入¥18.95 止¥18.72 标¥22.49 R:R 15.5
688573,信宇人,bottom,LONG,1.5,,20.8,2026-06-02,20.42,2026-06-02,miss,1/5,"R1,R2,R3,R4",,True,0.231,True,FVG,W,19.98,20.88,三推底 23.72→22.97→20.42 反弹 85%/88% | 周线FVG [19.98-20.88] | 多: 入¥20.42 止¥19.78 标¥24.87 R:R 7.0
688578,艾力斯,bottom,LONG,1.5,,86.88,2026-06-02,86.62,2026-06-02,miss,1/5,"R1,R2,R3,R4",,True,0.117,True,OB,W,81.59,87.22,三推底 90.92→89.40→86.62 反弹 60%/63% | 周线OB [81.59-87.22] | 多: 入¥86.62 止¥80.77 标¥101.33 R:R 2.5
688623,双元科技,top,SHORT,1.5,,100.76,2026-06-02,108.0,2026-06-01,miss,2/5,"R1,R3,R4",,True,0.304,True,OB,W,106.66,110.86,三推顶 99.03→106.01→108.00 回撤 65%/65% | 周线OB [106.66-110.86] | 空: 入¥108.00 止¥111.97 标¥90.12 R:R 4.5
688721,龙图光罩,top,SHORT,1.5,,41.38,2026-06-02,52.3,2026-05-25,miss,1/5,"R1,R2,R3,R4",,True,0.66,True,OB,W,47.0,57.5,三推顶 49.49→51.91→52.30 回撤 73%/66% | 周线OB [47.00-57.50] | 空: 入¥52.30 止¥58.08 标¥42.71 R:R 1.7
688726,拉普拉斯,bottom,LONG,1.5,,56.89,2026-06-02,55.81,2026-06-02,miss,2/5,"R1,R3,R4",,True,0.794,True,FVG,W,43.68,55.92,三推底 67.18→63.59→55.81 反弹 80%/76% | 周线FVG [43.68-55.92] | 多: 入¥55.81 止¥43.24 标¥76.48 R:R 1.6
