ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
600395,盘江股份,top,SHORT,1.5,,5.94,2026-08-31,6.15,2026-08-31,miss,2/5,"R1,R3,R4",,True,0.784,True,OB,W,5.86,6.44,三推顶 4.75→4.92→6.15 回撤 69%/74% | 周线OB [5.86-6.44] | 空: 入¥6.15 止¥6.50 标¥4.49 R:R 4.7
600409,三友化工,top,SHORT,1.5,,7.43,2026-08-31,7.5,2026-08-28,miss,1/5,"R1,R2,R3,R4",,True,0.658,True,FVG,W,7.35,8.14,三推顶 6.86→7.02→7.50 回撤 65%/75% | 周线FVG [7.35-8.14] | 空: 入¥7.50 止¥8.22 标¥6.20 R:R 1.8
600436,片仔癀,bottom,LONG,1.5,,122.13,2026-08-31,122.0,2026-08-31,miss,1/5,"R1,R2,R3,R4",,True,0.399,True,FVG,W,119.34,130.2,三推底 132.21→130.20→122.00 反弹 78%/60% | 周线FVG [119.34-130.20] | 多: 入¥122.00 止¥118.15 标¥152.00 R:R 7.8
600508,上海能源,top,SHORT,1.5,,11.86,2026-08-31,12.85,2026-08-28,miss,1/5,"R1,R2,R3,R4",,True,0.59,True,OB,W,12.8,14.46,三推顶 8.63→8.92→12.85 回撤 75%/63% | 周线OB [12.80-14.46] | 空: 入¥12.85 止¥14.60 标¥8.23 R:R 2.6
600587,新华医疗,bottom,LONG,1.5,,12.68,2026-08-31,12.21,2026-08-24,miss,2/5,"R1,R3,R4",,True,0.377,True,OB,W,11.5,12.44,三推底 12.34→12.31→12.21 反弹 81%/62% | 周线OB [11.50-12.44] | 多: 入¥12.21 止¥11.38 标¥13.38 R:R 1.4
600740,山西焦化,top,SHORT,1.5,,4.0,2026-08-31,4.03,2026-08-31,miss,2/5,"R1,R3,R4",,True,0.477,True,OB,W,3.84,4.22,三推顶 3.60→3.79→4.03 回撤 83%/68% | 周线OB [3.84-4.22] | 空: 入¥4.03 止¥4.26 标¥3.42 R:R 2.6
600961,株冶集团,bottom,LONG,1.5,,27.35,2026-08-31,25.7,2026-08-25,miss,1/5,"R1,R2,R3,R4",,True,0.187,True,FVG,W,22.09,26.42,三推底 28.22→26.88→25.70 反弹 62%/64% | 周线FVG [22.09-26.42] | 多: 入¥25.70 止¥21.87 标¥30.80 R:R 1.3
600996,贵广网络,top,SHORT,1.5,,7.18,2026-08-31,7.2,2026-08-31,miss,1/5,"R1,R2,R3,R4",,True,0.676,True,FVG,W,6.94,8.36,三推顶 6.65→7.17→7.20 回撤 69%/79% | 周线FVG [6.94-8.36] | 空: 入¥7.20 止¥8.44 标¥5.91 R:R 1.0
600997,开滦股份,top,SHORT,1.5,,5.87,2026-08-31,5.94,2026-08-31,miss,1/5,"R1,R2,R3,R4",,True,0.687,True,OB,W,5.42,5.95,三推顶 5.45→5.77→5.94 回撤 80%/70% | 周线OB [5.42-5.95] | 空: 入¥5.94 止¥6.01 标¥5.01 R:R 13.4
601015,陕西黑猫,top,SHORT,1.5,,3.88,2026-08-31,3.93,2026-08-31,miss,1/5,"R1,R2,R3,R4",,True,0.586,True,OB,W,3.54,4.4,三推顶 3.55→3.71→3.93 回撤 77%/65% | 周线OB [3.54-4.40] | 空: 入¥3.93 止¥4.44 标¥3.24 R:R 1.3
601058,赛轮轮胎,top,SHORT,1.5,,15.2,2026-08-31,15.46,2026-08-31,miss,2/5,"R2,R3,R4",,True,0.386,True,FVG,W,14.82,15.51,三推顶 13.75→14.40→15.46 回撤 89%/80% | 周线FVG [14.82-15.51] | 空: 入¥15.46 止¥15.67 标¥13.04 R:R 11.8
601113,华鼎股份,top,SHORT,1.5,,3.51,2026-08-31,3.55,2026-08-28,miss,1/5,"R1,R2,R3,R4",,True,0.903,True,FVG,W,3.45,3.66,三推顶 3.44→3.49→3.55 回撤 77%/76% | 周线FVG [3.45-3.66] | 空: 入¥3.55 止¥3.70 标¥3.18 R:R 2.5
603016,新宏泰,top,SHORT,1.5,,32.12,2026-08-31,33.5,2026-08-31,miss,1/5,"R1,R2,R3,R4",,True,0.781,True,OB,W,32.22,35.1,三推顶 30.63→30.68→33.50 回撤 70%/76% | 周线OB [32.22-35.10] | 空: 入¥33.50 止¥35.45 标¥26.42 R:R 3.6
603477,巨星农牧,bottom,LONG,1.5,,15.24,2026-08-31,13.79,2026-08-19,miss,1/5,"R1,R2,R3,R4",,True,0.639,True,OB,W,12.67,14.25,三推底 15.06→14.36→13.79 反弹 78%/67% | 周线OB [12.67-14.25] | 多: 入¥13.79 止¥12.54 标¥16.73 R:R 2.4
603978,深圳新星,top,SHORT,1.5,,20.92,2026-08-31,20.92,2026-08-31,miss,2/5,"R1,R3,R4",,True,0.321,True,FVG,W,18.72,22.35,三推顶 18.59→20.30→20.92 回撤 65%/65% | 周线FVG [18.72-22.35] | 空: 入¥20.92 止¥22.57 标¥16.67 R:R 2.6
605169,洪通燃气,top,SHORT,1.5,,12.33,2026-08-31,12.41,2026-08-26,miss,2/5,"R1,R3,R4",,True,0.498,True,FVG,W,11.99,12.93,三推顶 9.55→9.63→12.41 回撤 83%/68% | 周线FVG [11.99-12.93] | 空: 入¥12.41 止¥13.06 标¥8.78 R:R 5.6
688230,芯导科技,top,SHORT,1.5,,60.46,2026-08-31,60.84,2026-08-31,miss,2/5,"R1,R3,R4",,True,0.087,True,FVG,W,57.0,70.0,三推顶 50.95→58.20→60.84 回撤 62%/60% | 周线FVG [57.00-70.00] | 空: 入¥60.84 止¥70.70 标¥46.12 R:R 1.5
688293,奥浦迈,bottom,LONG,1.5,,53.1,2026-08-31,51.0,2026-08-31,miss,2/5,"R1,R3,R4",,True,0.373,True,OB,W,49.2,56.33,三推底 61.30→59.87→51.00 反弹 82%/63% | 周线OB [49.20-56.33] | 多: 入¥51.00 止¥48.71 标¥71.88 R:R 9.1
