ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
600480,凌云股份,bottom,LONG,2.0,,10.43,2026-06-04,10.33,2026-06-04,miss,2/5,"R1,R3,R4",,True,0.655,True,OB+FVG,W,10.0,10.55,三推底 11.43→11.22→10.33 反弹 72%/68% | 周线OB+FVG [10.00-10.55] | 多: 入¥10.33 止¥9.90 标¥12.39 R:R 4.8
601700,风范股份,bottom,LONG,2.0,,5.15,2026-06-04,5.12,2026-06-04,miss,1/5,"R1,R2,R3,R4",,True,0.96,True,OB+FVG,W,4.87,5.37,三推底 5.32→5.23→5.12 反弹 75%/76% | 周线OB+FVG [4.87-5.37] | 多: 入¥5.12 止¥4.82 标¥5.76 R:R 2.1
603166,福达股份,top,SHORT,2.0,,12.23,2026-06-04,15.32,2026-05-15,miss,1/5,"R1,R2,R3,R4",,True,0.498,True,OB+FVG,W,14.12,15.32,三推顶 13.66→14.10→15.32 回撤 69%/84% | 周线OB+FVG [14.12-15.32] | 空: 入¥15.32 止¥15.47 标¥12.31 R:R 19.6
603477,巨星农牧,top,SHORT,2.0,,14.95,2026-06-04,19.39,2026-05-14,miss,2/5,"R1,R2,R3",,True,0.599,True,OB+FVG,W,18.36,19.51,三推顶 19.08→19.23→19.39 回撤 85%/73% | 周线OB+FVG [18.36-19.51] | 空: 入¥19.39 止¥19.71 标¥16.95 R:R 7.7
603727,博迈科,bottom,LONG,2.0,,14.51,2026-06-04,14.38,2026-06-04,miss,2/5,"R2,R3,R4",,True,0.749,True,OB+FVG,W,13.5,14.8,三推底 17.30→16.70→14.38 反弹 68%/75% | 周线OB+FVG [13.50-14.80] | 多: 入¥14.38 止¥13.37 标¥20.70 R:R 6.2
603778,国晟科技,bottom,LONG,2.0,,18.08,2026-06-04,16.61,2026-05-29,miss,2/5,"R1,R3,R4",,True,0.398,True,OB+FVG,W,13.56,17.37,三推底 25.12→21.00→16.61 反弹 65%/67% | 周线OB+FVG [13.56-17.37] | 多: 入¥16.61 止¥13.42 标¥28.00 R:R 3.6
000027,深圳能源,top,SHORT,1.5,,7.79,2026-06-04,8.45,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.061,True,OB,W,6.93,8.48,三推顶 7.60→8.08→8.45 回撤 60%/88% | 周线OB [6.93-8.48] | 空: 入¥8.45 止¥8.56 标¥6.82 R:R 14.2
000685,中山公用,top,SHORT,1.5,,10.94,2026-06-04,13.04,2026-05-19,miss,2/5,"R2,R3,R4",,True,0.74,True,OB,W,12.29,13.7,三推顶 11.36→11.89→13.04 回撤 79%/71% | 周线OB [12.29-13.70] | 空: 入¥13.04 止¥13.84 标¥10.38 R:R 3.3
000933,神火股份,bottom,LONG,1.5,,28.68,2026-06-04,28.55,2026-06-04,miss,3/5,"R2,R3",,True,0.516,True,FVG,W,27.78,29.22,三推底 28.78→28.74→28.55 反弹 81%/67% | 周线FVG [27.78-29.22] | 多: 入¥28.55 止¥27.50 标¥33.35 R:R 4.6
001316,润贝航科,bottom,LONG,1.5,,35.05,2026-06-04,34.78,2026-06-04,miss,1/5,"R1,R2,R3,R4",,True,0.721,True,OB,W,34.03,36.14,三推底 41.97→39.49→34.78 反弹 80%/79% | 周线OB [34.03-36.14] | 多: 入¥34.78 止¥33.69 标¥45.06 R:R 9.4
001395,亚联机械,top,SHORT,1.5,,35.74,2026-06-04,40.88,2026-04-22,miss,1/5,"R1,R2,R3,R4",,True,0.599,True,FVG,W,39.99,41.66,三推顶 39.78→39.98→40.88 回撤 75%/87% | 周线FVG [39.99-41.66] | 空: 入¥40.88 止¥42.08 标¥37.00 R:R 3.2
002065,东华软件,top,SHORT,1.5,,7.28,2026-06-04,9.03,2026-05-08,miss,2/5,"R1,R3,R4",,True,0.491,True,OB,W,8.28,9.03,三推顶 8.20→8.53→9.03 回撤 72%/62% | 周线OB [8.28-9.03] | 空: 入¥9.03 止¥9.12 标¥7.66 R:R 15.2
002161,远 望 谷,bottom,LONG,1.5,,6.0,2026-06-04,5.92,2026-06-04,miss,3/5,"R3,R4",,True,0.777,True,FVG,W,5.74,5.99,三推底 6.57→6.44→5.92 反弹 74%/70% | 周线FVG [5.74-5.99] | 多: 入¥5.92 止¥5.68 标¥7.29 R:R 5.8
002195,岩山科技,bottom,LONG,1.5,,7.45,2026-06-04,7.41,2026-06-04,miss,1/5,"R1,R2,R3,R4",,True,0.549,True,FVG,W,6.92,7.8,三推底 8.57→8.28→7.41 反弹 68%/81% | 周线FVG [6.92-7.80] | 多: 入¥7.41 止¥6.85 标¥9.41 R:R 3.6
002351,漫步者,top,SHORT,1.5,,10.96,2026-06-04,11.49,2026-06-01,miss,2/5,"R2,R3,R4",,True,0.485,True,OB,W,11.19,11.67,三推顶 11.23→11.28→11.49 回撤 81%/84% | 周线OB [11.19-11.67] | 空: 入¥11.49 止¥11.79 标¥10.59 R:R 3.0
002365,永安药业,bottom,LONG,1.5,,11.5,2026-06-04,11.44,2026-06-04,loose,4/5,R4,0.148,False,,True,OB+FVG,W,10.57,12.62,"MACD宽松底背离 (4/5, 差R4, 强度 0.15) | 周线OB+FVG [10.57-12.62] | 多: 入¥11.44 止¥10.46（无明确目标，仅PDA命中）"
002402,和而泰,top,SHORT,1.5,,25.63,2026-06-04,33.92,2026-05-11,miss,1/5,"R1,R2,R3,R4",,True,0.743,True,FVG,W,33.58,35.86,三推顶 30.55→33.59→33.92 回撤 74%/68% | 周线FVG [33.58-35.86] | 空: 入¥33.92 止¥36.22 标¥28.68 R:R 2.3
002429,兆驰股份,bottom,LONG,1.5,,12.23,2026-06-04,11.2,2026-06-01,miss,1/5,"R1,R2,R3,R4",,True,0.167,True,OB,W,10.91,12.25,三推底 12.48→12.14→11.20 反弹 65%/60% | 周线OB [10.91-12.25] | 多: 入¥11.20 止¥10.80 标¥13.88 R:R 6.7
003033,征和工业,bottom,LONG,1.5,,67.3,2026-06-04,52.5,2026-05-14,miss,2/5,"R1,R2,R3",,True,0.377,True,OB,W,52.38,58.1,三推底 57.64→53.01→52.50 反弹 71%/61% | 周线OB [52.38-58.10] | 多: 入¥52.50 止¥51.86 标¥64.02 R:R 17.9
300092,科新机电,top,SHORT,1.5,,13.36,2026-06-04,17.18,2026-05-13,miss,1/5,"R1,R2,R3,R4",,True,0.533,True,OB,W,15.08,17.56,三推顶 16.28→16.92→17.18 回撤 63%/73% | 周线OB [15.08-17.56] | 空: 入¥17.18 止¥17.74 标¥14.10 R:R 5.5
300099,尤洛卡,bottom,LONG,1.5,,7.24,2026-06-04,7.16,2026-06-04,miss,1/5,"R1,R2,R3,R4",,True,0.463,True,OB,W,6.87,7.16,三推底 8.50→8.14→7.16 反弹 79%/63% | 周线OB [6.87-7.16] | 多: 入¥7.16 止¥6.80 标¥10.13 R:R 8.3
300296,利亚德,top,SHORT,1.5,,6.56,2026-06-04,7.28,2026-05-27,miss,2/5,"R1,R3,R4",,True,0.783,True,FVG,W,6.57,7.37,三推顶 6.82→6.97→7.28 回撤 69%/74% | 周线FVG [6.57-7.37] | 空: 入¥7.28 止¥7.44 标¥6.20 R:R 6.6
300491,通合科技,top,SHORT,1.5,,31.85,2026-06-04,35.42,2026-05-29,miss,2/5,"R2,R3,R4",,True,0.209,True,OB,W,30.66,37.75,三推顶 27.97→30.00→35.42 回撤 65%/61% | 周线OB [30.66-37.75] | 空: 入¥35.42 止¥38.13 标¥22.53 R:R 4.8
