ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
002690,美亚光电,top,SHORT,1.5,,14.99,2026-07-27,15.05,2026-07-23,miss,1/5,"R1,R2,R3,R4",,True,0.571,True,FVG,W,14.9,15.28,三推顶 14.96→14.99→15.05 回撤 72%/65% | 周线FVG [14.90-15.28] | 空: 入¥15.05 止¥15.43 标¥13.85 R:R 3.1
002756,永兴材料,bottom,LONG,1.5,,46.0,2026-07-27,39.83,2026-07-20,miss,2/5,"R2,R3,R4",,True,0.684,True,OB,W,37.01,39.98,三推底 58.88→56.30→39.83 反弹 75%/84% | 周线OB [37.01-39.98] | 多: 入¥39.83 止¥36.64 标¥67.02 R:R 8.5
002786,银宝山新,bottom,LONG,1.5,,7.27,2026-07-27,6.98,2026-07-24,miss,1/5,"R1,R2,R3,R4",,True,0.544,True,OB,W,6.91,7.24,三推底 7.23→7.20→6.98 反弹 77%/87% | 周线OB [6.91-7.24] | 多: 入¥6.98 止¥6.84 标¥8.48 R:R 10.8
002901,大博医疗,top,SHORT,1.5,,44.43,2026-07-27,48.74,2026-07-15,miss,1/5,"R1,R2,R3,R4",,True,0.065,True,OB,W,47.35,49.27,三推顶 43.25→46.58→48.74 回撤 60%/62% | 周线OB [47.35-49.27] | 空: 入¥48.74 止¥49.76 标¥39.58 R:R 9.0
002921,联诚精密,bottom,LONG,1.5,,20.78,2026-07-27,19.34,2026-07-24,miss,2/5,"R2,R3,R4",,True,0.44,True,FVG,W,18.8,19.48,三推底 25.54→24.25→19.34 反弹 62%/79% | 周线FVG [18.80-19.48] | 多: 入¥19.34 止¥18.61 标¥30.49 R:R 15.3
003000,劲仔食品,top,SHORT,1.5,,10.07,2026-07-27,10.69,2026-07-15,miss,1/5,"R1,R2,R3,R4",,True,0.722,True,OB,W,10.45,10.97,三推顶 10.42→10.48→10.69 回撤 82%/76% | 周线OB [10.45-10.97] | 空: 入¥10.69 止¥11.08 标¥9.63 R:R 2.7
300246,宝莱特,top,SHORT,1.5,,17.87,2026-07-27,18.1,2026-07-27,miss,2/5,"R1,R3,R4",,True,0.408,True,OB,W,15.98,19.33,三推顶 14.98→16.90→18.10 回撤 71%/88% | 周线OB [15.98-19.33] | 空: 入¥18.10 止¥19.52 标¥13.55 R:R 3.2
300531,优博讯,top,SHORT,1.5,,16.32,2026-07-27,17.6,2026-07-21,miss,1/5,"R1,R2,R3,R4",,True,0.949,True,FVG,W,16.19,18.0,三推顶 15.53→16.95→17.60 回撤 75%/76% | 周线FVG [16.19-18.00] | 空: 入¥17.60 止¥18.18 标¥14.56 R:R 5.2
300991,创益通,bottom,LONG,1.5,,25.73,2026-07-27,22.93,2026-07-20,miss,3/5,"R2,R3",,True,0.744,True,OB,W,22.58,23.8,三推底 32.39→30.22→22.93 反弹 73%/69% | 周线OB [22.58-23.80] | 多: 入¥22.93 止¥22.35 标¥35.29 R:R 21.5
600062,华润双鹤,top,SHORT,1.5,,16.8,2026-07-27,17.65,2026-07-16,miss,1/5,"R1,R2,R3,R4",,True,0.66,True,FVG,W,17.56,17.78,三推顶 16.77→17.23→17.65 回撤 66%/74% | 周线FVG [17.56-17.78] | 空: 入¥17.65 止¥17.96 标¥15.60 R:R 6.7
600241,时代万恒,bottom,LONG,1.5,,6.7,2026-07-27,6.01,2026-07-22,loose,4/5,R2,0.198,True,0.153,False,,,,,"三推底 6.40→6.31→6.01 反弹 86%/61% | MACD宽松底背离 (4/5, 差R2, 强度 0.20)"
600380,健康元,top,SHORT,1.5,,10.17,2026-07-27,10.7,2026-07-16,miss,1/5,"R1,R2,R3,R4",,True,0.392,True,FVG,W,10.48,10.74,三推顶 9.77→10.26→10.70 回撤 80%/61% | 周线FVG [10.48-10.74] | 空: 入¥10.70 止¥10.85 标¥9.28 R:R 9.6
600587,新华医疗,top,SHORT,1.5,,12.64,2026-07-27,13.38,2026-07-20,miss,2/5,"R1,R3,R4",,True,0.374,True,OB,W,12.94,13.64,三推顶 12.39→12.45→13.38 回撤 85%/84% | 周线OB [12.94-13.64] | 空: 入¥13.38 止¥13.78 标¥11.59 R:R 4.5
600660,福耀玻璃,top,SHORT,1.5,,55.28,2026-07-27,56.53,2026-07-23,miss,2/5,"R1,R3,R4",,True,0.437,True,FVG,W,56.12,57.32,三推顶 52.19→54.15→56.53 回撤 61%/77% | 周线FVG [56.12-57.32] | 空: 入¥56.53 止¥57.89 标¥47.53 R:R 6.6
600855,航天长峰,bottom,LONG,1.5,,11.78,2026-07-27,11.11,2026-07-22,miss,2/5,"R2,R3,R4",,True,0.522,True,FVG,W,10.74,12.51,三推底 13.37→12.66→11.11 反弹 65%/80% | 周线FVG [10.74-12.51] | 多: 入¥11.11 止¥10.63 标¥15.45 R:R 9.1
601377,兴业证券,top,SHORT,1.5,,6.12,2026-07-27,6.35,2026-07-01,miss,1/5,"R1,R2,R3,R4",,True,0.254,True,FVG,W,6.21,6.43,三推顶 6.15→6.26→6.35 回撤 65%/62% | 周线FVG [6.21-6.43] | 空: 入¥6.35 止¥6.49 标¥5.63 R:R 5.0
603023,威帝股份,bottom,LONG,1.5,,3.62,2026-07-27,3.22,2026-07-22,miss,2/5,"R2,R3,R4",,True,0.647,True,OB,W,3.06,3.35,三推底 3.44→3.42→3.22 反弹 70%/80% | 周线OB [3.06-3.35] | 多: 入¥3.22 止¥3.03 标¥4.07 R:R 4.5
603122,合富中国,bottom,LONG,1.5,,10.36,2026-07-27,9.54,2026-07-22,miss,2/5,"R2,R3,R4",,True,0.797,True,FVG,W,6.68,10.51,三推底 10.80→9.93→9.54 反弹 76%/70% | 周线FVG [6.68-10.51] | 多: 入¥9.54 止¥6.61 标¥12.77 R:R 1.1
603167,渤海轮渡,bottom,LONG,1.5,,8.59,2026-07-27,8.22,2026-07-10,miss,2/5,"R2,R3,R4",,True,0.492,True,OB,W,8.2,8.48,三推底 8.96→8.57→8.22 反弹 61%/76% | 周线OB [8.20-8.48] | 多: 入¥8.22 止¥8.12 标¥9.42 R:R 11.8
603192,汇得科技,top,SHORT,1.5,,20.57,2026-07-27,23.11,2026-07-22,miss,2/5,"R1,R3,R4",,True,0.04,True,OB,W,22.54,23.75,三推顶 18.45→21.85→23.11 回撤 90%/61% | 周线OB [22.54-23.75] | 空: 入¥23.11 止¥23.99 标¥16.37 R:R 7.7
603296,华勤技术,top,SHORT,1.5,,86.93,2026-07-27,91.88,2026-07-23,miss,1/5,"R1,R2,R3,R4",,True,0.663,True,FVG,W,82.88,97.15,三推顶 75.00→86.03→91.88 回撤 73%/83% | 周线FVG [82.88-97.15] | 空: 入¥91.88 止¥98.12 标¥65.88 R:R 4.2
603590,康辰药业,top,SHORT,1.5,,32.06,2026-07-27,37.85,2026-07-16,miss,1/5,"R1,R2,R3,R4",,True,0.351,True,OB,W,33.87,39.64,三推顶 30.13→34.88→37.85 回撤 70%/60% | 周线OB [33.87-39.64] | 空: 入¥37.85 止¥40.04 标¥27.95 R:R 4.5
603906,龙蟠科技,top,SHORT,1.5,,18.96,2026-07-27,18.96,2026-07-27,miss,1/5,"R1,R2,R3,R4",,True,0.487,True,FVG,W,18.6,22.16,三推顶 17.85→18.12→18.96 回撤 88%/77% | 周线FVG [18.60-22.16] | 空: 入¥18.96 止¥22.38 标¥16.85 R:R 0.6
605008,长鸿高科,top,SHORT,1.5,,12.0,2026-07-27,12.37,2026-07-16,miss,1/5,"R1,R2,R3,R4",,True,0.195,True,FVG,W,12.03,12.53,三推顶 12.08→12.32→12.37 回撤 65%/61% | 周线FVG [12.03-12.53] | 空: 入¥12.37 止¥12.66 标¥10.20 R:R 7.6
688269,凯立新材,bottom,LONG,1.5,,28.28,2026-07-27,27.86,2026-07-24,miss,2/5,"R2,R3,R4",,True,0.469,True,OB,W,27.82,30.18,三推底 32.05→30.29→27.86 反弹 68%/84% | 周线OB [27.82-30.18] | 多: 入¥27.86 止¥27.54 标¥37.55 R:R 30.5
