ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
000737,北方铜业,top,SHORT,2.0,,14.51,2026-08-10,14.69,2026-08-07,miss,2/5,"R1,R3,R4",,True,0.587,True,OB+FVG,W,14.09,15.52,三推顶 13.06→13.76→14.69 回撤 72%/66% | 周线OB+FVG [14.09-15.52] | 空: 入¥14.69 止¥15.68 标¥11.81 R:R 2.9
603271,永杰新材,bottom,LONG,2.0,,44.62,2026-08-10,40.7,2026-07-30,miss,3/5,"R2,R3",,True,0.397,True,OB+FVG,W,39.99,42.77,三推底 41.70→40.93→40.70 反弹 67%/85% | 周线OB+FVG [39.99-42.77] | 多: 入¥40.70 止¥39.59 标¥46.96 R:R 5.6
603298,杭叉集团,top,SHORT,2.0,,26.88,2026-08-10,28.34,2026-07-31,miss,1/5,"R1,R2,R3,R4",,True,0.579,True,OB+FVG,W,27.71,30.36,三推顶 26.01→27.42→28.34 回撤 82%/80% | 周线OB+FVG [27.71-30.36] | 空: 入¥28.34 止¥30.66 标¥23.02 R:R 2.3
603558,健盛集团,top,SHORT,2.0,,12.88,2026-08-10,12.94,2026-07-30,miss,1/5,"R1,R2,R3,R4",,True,0.854,True,OB+FVG,W,12.76,13.67,三推顶 12.20→12.28→12.94 回撤 73%/78% | 周线OB+FVG [12.76-13.67] | 空: 入¥12.94 止¥13.81 标¥10.97 R:R 2.3
000676,智度股份,top,SHORT,1.5,,7.48,2026-08-10,7.88,2026-08-05,miss,1/5,"R1,R2,R3,R4",,True,0.708,True,FVG,W,7.68,8.1,三推顶 6.97→7.82→7.88 回撤 69%/78% | 周线FVG [7.68-8.10] | 空: 入¥7.88 止¥8.18 标¥6.22 R:R 5.5
000720,新能泰山,top,SHORT,1.5,,3.69,2026-08-10,3.93,2026-08-06,miss,2/5,"R1,R3,R4",,True,0.123,True,FVG,W,3.78,4.04,三推顶 3.39→3.50→3.93 回撤 63%/61% | 周线FVG [3.78-4.04] | 空: 入¥3.93 止¥4.08 标¥3.12 R:R 5.4
000782,恒申新材,top,SHORT,1.5,,7.97,2026-08-10,8.02,2026-08-10,miss,1/5,"R1,R2,R3,R4",,True,0.495,True,OB,W,7.2,8.73,三推顶 6.34→6.61→8.02 回撤 79%/64% | 周线OB [7.20-8.73] | 空: 入¥8.02 止¥8.82 标¥5.91 R:R 2.6
000819,岳阳兴长,top,SHORT,1.5,,12.05,2026-08-10,12.29,2026-08-03,miss,1/5,"R1,R2,R3,R4",,True,0.581,True,FVG,W,12.15,12.92,三推顶 11.79→11.84→12.29 回撤 79%/67% | 周线FVG [12.15-12.92] | 空: 入¥12.29 止¥13.05 标¥10.49 R:R 2.4
000852,石化机械,top,SHORT,1.5,,5.32,2026-08-10,5.44,2026-08-03,miss,1/5,"R1,R2,R3,R4",,True,0.543,True,FVG,W,5.14,5.51,三推顶 5.29→5.32→5.44 回撤 84%/71% | 周线FVG [5.14-5.51] | 空: 入¥5.44 止¥5.57 标¥4.84 R:R 4.8
000933,神火股份,top,SHORT,1.5,,27.34,2026-08-10,27.75,2026-08-10,miss,2/5,"R1,R3,R4",,True,0.208,True,OB,W,25.3,28.47,三推顶 26.84→26.96→27.75 回撤 61%/85% | 周线OB [25.30-28.47] | 空: 入¥27.75 止¥28.75 标¥23.77 R:R 4.0
001301,尚太科技,top,SHORT,1.5,,52.5,2026-08-10,56.98,2026-07-30,miss,1/5,"R1,R2,R3,R4",,True,0.414,True,FVG,W,53.7,61.01,三推顶 52.88→56.51→56.98 回撤 82%/65% | 周线FVG [53.70-61.01] | 空: 入¥56.98 止¥61.62 标¥48.29 R:R 1.9
001914,招商积余,top,SHORT,1.5,,8.82,2026-08-10,9.24,2026-07-30,miss,1/5,"R1,R2,R3,R4",,True,0.44,True,FVG,W,8.94,9.27,三推顶 8.68→9.13→9.24 回撤 65%/68% | 周线FVG [8.94-9.27] | 空: 入¥9.24 止¥9.36 标¥8.11 R:R 9.2
002009,天奇股份,top,SHORT,1.5,,17.91,2026-08-10,18.57,2026-08-04,miss,2/5,"R1,R3,R4",,True,0.414,True,OB,W,18.42,22.44,三推顶 16.14→16.60→18.57 回撤 79%/62% | 周线OB [18.42-22.44] | 空: 入¥18.57 止¥22.66 标¥15.27 R:R 0.8
002079,苏州固锝,top,SHORT,1.5,,9.67,2026-08-10,9.78,2026-08-07,miss,2/5,"R1,R3,R4",,True,0.793,True,FVG,W,9.7,13.0,三推顶 9.08→9.18→9.78 回撤 79%/72% | 周线FVG [9.70-13.00] | 空: 入¥9.78 止¥13.13 标¥8.33 R:R 0.4
002160,常铝股份,top,SHORT,1.5,,4.01,2026-08-10,4.02,2026-08-10,miss,1/5,"R1,R2,R3,R4",,True,0.571,True,FVG,W,3.87,4.3,三推顶 3.69→3.76→4.02 回撤 87%/74% | 周线FVG [3.87-4.30] | 空: 入¥4.02 止¥4.34 标¥3.46 R:R 1.7
002173,创新医疗,top,SHORT,1.5,,21.92,2026-08-10,23.39,2026-08-10,miss,1/5,"R1,R2,R3,R4",,True,0.517,True,OB,W,23.39,24.86,三推顶 19.43→22.76→23.39 回撤 67%/68% | 周线OB [23.39-24.86] | 空: 入¥23.39 止¥25.11 标¥15.28 R:R 4.7
002251,步步高,top,SHORT,1.5,,3.75,2026-08-10,3.81,2026-08-05,miss,1/5,"R1,R2,R3,R4",,True,0.145,True,OB,W,3.66,4.88,三推顶 3.54→3.70→3.81 回撤 88%/87% | 周线OB [3.66-4.88] | 空: 入¥3.81 止¥4.93 标¥3.28 R:R 0.5
002327,富安娜,top,SHORT,1.5,,6.64,2026-08-10,6.68,2026-08-10,miss,2/5,"R1,R3,R4",,True,0.306,True,FVG,W,6.45,6.75,三推顶 6.46→6.56→6.68 回撤 64%/84% | 周线FVG [6.45-6.75] | 空: 入¥6.68 止¥6.82 标¥5.91 R:R 5.6
002338,奥普光电,top,SHORT,1.5,,45.93,2026-08-10,46.5,2026-08-10,miss,2/5,"R1,R3,R4",,True,0.894,True,FVG,W,40.87,50.06,三推顶 39.76→43.22→46.50 回撤 76%/77% | 周线FVG [40.87-50.06] | 空: 入¥46.50 止¥50.56 标¥36.82 R:R 2.4
002560,通达股份,bottom,LONG,1.5,,6.54,2026-08-10,5.38,2026-07-22,miss,2/5,"R2,R3,R4",,True,0.774,True,FVG,W,5.38,5.81,三推底 8.71→7.99→5.38 反弹 69%/74% | 周线FVG [5.38-5.81] | 多: 入¥5.38 止¥5.33 标¥9.58 R:R 78.1
002635,安洁科技,top,SHORT,1.5,,15.17,2026-08-10,15.18,2026-08-10,miss,2/5,"R1,R3,R4",,True,0.518,True,FVG,W,14.27,16.75,三推顶 13.58→13.73→15.18 回撤 73%/88% | 周线FVG [14.27-16.75] | 空: 入¥15.18 止¥16.92 标¥12.35 R:R 1.6
002786,银宝山新,bottom,LONG,1.5,,7.84,2026-08-10,6.98,2026-07-24,miss,1/5,"R1,R2,R3,R4",,True,0.544,True,OB,W,6.91,7.24,三推底 7.23→7.20→6.98 反弹 77%/87% | 周线OB [6.91-7.24] | 多: 入¥6.98 止¥6.84 标¥8.48 R:R 10.8
002959,小熊电器,top,SHORT,1.5,,34.84,2026-08-10,35.08,2026-08-10,miss,2/5,"R1,R3,R4",,True,0.276,True,FVG,W,34.7,35.74,三推顶 33.42→34.02→35.08 回撤 67%/89% | 周线FVG [34.70-35.74] | 空: 入¥35.08 止¥36.10 标¥30.80 R:R 4.2
002962,五方光电,top,SHORT,1.5,,13.25,2026-08-10,13.38,2026-08-07,miss,2/5,"R1,R3,R4",,True,0.222,True,FVG,W,12.32,14.17,三推顶 11.85→12.04→13.38 回撤 62%/65% | 周线FVG [12.32-14.17] | 空: 入¥13.38 止¥14.31 标¥10.96 R:R 2.6
002983,芯瑞达,top,SHORT,1.5,,19.86,2026-08-10,20.02,2026-08-10,miss,2/5,"R1,R2,R3",,True,0.725,True,FVG,W,19.15,23.1,三推顶 18.07→18.44→20.02 回撤 79%/71% | 周线FVG [19.15-23.10] | 空: 入¥20.02 止¥23.33 标¥17.03 R:R 0.9
002984,森麒麟,top,SHORT,1.5,,14.47,2026-08-10,15.18,2026-08-03,miss,1/5,"R1,R2,R3,R4",,True,0.519,True,OB,W,14.01,15.39,三推顶 14.23→14.37→15.18 回撤 78%/64% | 周线OB [14.01-15.39] | 空: 入¥15.18 止¥15.54 标¥13.03 R:R 5.9
300227,光韵达,top,SHORT,1.5,,11.92,2026-08-10,12.07,2026-08-10,miss,2/5,"R1,R3,R4",,True,0.68,True,OB,W,10.52,14.02,三推顶 8.42→8.68→12.07 回撤 80%/80% | 周线OB [10.52-14.02] | 空: 入¥12.07 止¥14.16 标¥7.93 R:R 2.0
300284,苏交科,top,SHORT,1.5,,5.5,2026-08-10,5.75,2026-08-03,miss,2/5,"R1,R3,R4",,True,0.719,True,OB,W,5.55,6.23,三推顶 5.30→5.44→5.75 回撤 70%/71% | 周线OB [5.55-6.23] | 空: 入¥5.75 止¥6.29 标¥4.86 R:R 1.6
300464,星徽股份,top,SHORT,1.5,,6.6,2026-08-10,6.71,2026-08-10,miss,2/5,"R1,R3,R4",,True,0.684,True,FVG,W,6.43,6.97,三推顶 6.00→6.18→6.71 回撤 66%/75% | 周线FVG [6.43-6.97] | 空: 入¥6.71 止¥7.04 标¥5.42 R:R 3.9
300531,优博讯,top,SHORT,1.5,,17.14,2026-08-10,18.68,2026-08-06,miss,1/5,"R1,R2,R3,R4",,True,0.859,True,FVG,W,18.55,20.06,三推顶 16.95→17.60→18.68 回撤 76%/72% | 周线FVG [18.55-20.06] | 空: 入¥18.68 止¥20.26 标¥14.80 R:R 2.5
300706,阿石创,bottom,LONG,1.5,,54.16,2026-08-10,41.7,2026-08-03,miss,2/5,"R1,R3,R4",,True,0.587,True,FVG,W,40.95,42.6,三推底 47.52→42.03→41.70 反弹 69%/69% | 周线FVG [40.95-42.60] | 多: 入¥41.70 止¥40.54 标¥50.91 R:R 7.9
300849,锦盛新材,top,SHORT,1.5,,22.0,2026-08-10,23.66,2026-08-07,miss,2/5,"R1,R3,R4",,True,0.525,True,OB,W,22.78,25.95,三推顶 17.94→18.15→23.66 回撤 72%/64% | 周线OB [22.78-25.95] | 空: 入¥23.66 止¥26.21 标¥16.60 R:R 2.8
300885,海昌新材,top,SHORT,1.5,,20.94,2026-08-10,21.1,2026-08-07,miss,2/5,"R1,R3,R4",,True,0.465,True,FVG,W,19.93,21.48,三推顶 19.19→19.48→21.10 回撤 72%/88% | 周线FVG [19.93-21.48] | 空: 入¥21.10 止¥21.69 标¥17.88 R:R 5.4
301040,中环海陆,top,SHORT,1.5,,27.04,2026-08-10,27.63,2026-08-10,miss,1/5,"R1,R2,R3,R4",,True,0.281,True,FVG,W,25.8,27.68,三推顶 22.92→23.38→27.63 回撤 85%/87% | 周线FVG [25.80-27.68] | 空: 入¥27.63 止¥27.96 标¥20.92 R:R 20.5
301446,福事特,top,SHORT,1.5,,39.69,2026-08-10,39.86,2026-08-10,miss,1/5,"R1,R2,R3,R4",,True,0.589,True,FVG,W,38.64,40.28,三推顶 30.14→32.99→39.86 回撤 76%/64% | 周线FVG [38.64-40.28] | 空: 入¥39.86 止¥40.68 标¥27.81 R:R 14.6
600010,包钢股份,top,SHORT,1.5,,2.29,2026-08-10,2.29,2026-08-10,miss,1/5,"R1,R2,R3,R4",,True,0.464,True,FVG,W,2.26,2.38,三推顶 2.19→2.23→2.29 回撤 87%/71% | 周线FVG [2.26-2.38] | 空: 入¥2.29 止¥2.40 标¥2.04 R:R 2.2
600062,华润双鹤,top,SHORT,1.5,,16.4,2026-08-10,17.65,2026-07-16,miss,1/5,"R1,R2,R3,R4",,True,0.66,True,FVG,W,17.56,17.78,三推顶 16.77→17.23→17.65 回撤 66%/74% | 周线FVG [17.56-17.78] | 空: 入¥17.65 止¥17.96 标¥15.60 R:R 6.7
600176,中国巨石,bottom,LONG,1.5,,43.28,2026-08-10,34.06,2026-08-03,miss,1/5,"R1,R2,R3,R4",,True,0.356,True,OB,W,31.03,34.4,三推底 36.73→35.55→34.06 反弹 67%/86% | 周线OB [31.03-34.40] | 多: 入¥34.06 止¥30.72 标¥43.25 R:R 2.8
600255,鑫科材料,top,SHORT,1.5,,3.45,2026-08-10,3.47,2026-08-10,miss,1/5,"R1,R2,R3,R4",,True,0.569,True,FVG,W,3.38,3.68,三推顶 3.08→3.10→3.47 回撤 62%/75% | 周线FVG [3.38-3.68] | 空: 入¥3.47 止¥3.72 标¥2.79 R:R 2.8
600380,健康元,top,SHORT,1.5,,10.28,2026-08-10,10.7,2026-07-16,miss,1/5,"R1,R2,R3,R4",,True,0.392,True,FVG,W,10.48,10.74,三推顶 9.77→10.26→10.70 回撤 80%/61% | 周线FVG [10.48-10.74] | 空: 入¥10.70 止¥10.85 标¥9.28 R:R 9.6
600675,中华企业,top,SHORT,1.5,,2.26,2026-08-10,2.34,2026-08-03,miss,2/5,"R1,R3,R4",,True,0.956,True,OB,W,2.32,2.46,三推顶 2.15→2.25→2.34 回撤 75%/74% | 周线OB [2.32-2.46] | 空: 入¥2.34 止¥2.48 标¥2.03 R:R 2.1
600679,上海凤凰,top,SHORT,1.5,,9.58,2026-08-10,9.74,2026-08-03,miss,2/5,"R1,R3,R4",,True,0.454,True,OB,W,9.67,11.48,三推顶 9.25→9.43→9.74 回撤 69%/86% | 周线OB [9.67-11.48] | 空: 入¥9.74 止¥11.59 标¥8.50 R:R 0.7
600773,西藏城投,top,SHORT,1.5,,11.38,2026-08-10,11.44,2026-08-10,miss,1/5,"R1,R2,R3,R4",,True,0.546,True,FVG,W,10.66,12.03,三推顶 10.66→10.83→11.44 回撤 73%/64% | 周线FVG [10.66-12.03] | 空: 入¥11.44 止¥12.15 标¥9.75 R:R 2.4
