ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
002235,安妮股份,bottom,LONG,2.0,,7.79,2026-06-29,7.53,2026-06-29,miss,2/5,"R2,R3,R4",,True,0.803,True,OB+FVG,W,7.16,7.65,三推底 9.92→9.25→7.53 反弹 69%/75% | 周线OB+FVG [7.16-7.65] | 多: 入¥7.53 止¥7.09 标¥11.00 R:R 7.9
002560,通达股份,bottom,LONG,2.0,,7.47,2026-06-29,7.36,2026-06-29,miss,2/5,"R2,R3,R4",,True,0.774,True,OB+FVG,W,6.82,7.65,三推底 8.71→7.99→7.36 反弹 69%/74% | 周线OB+FVG [6.82-7.65] | 多: 入¥7.36 止¥6.75 标¥9.58 R:R 3.7
002601,龙佰集团,top,SHORT,2.0,,16.65,2026-06-29,17.87,2026-06-25,miss,1/5,"R1,R2,R3,R4",,True,0.494,True,OB+FVG,W,16.69,18.19,三推顶 15.40→15.92→17.87 回撤 63%/72% | 周线OB+FVG [16.69-18.19] | 空: 入¥17.87 止¥18.37 标¥13.66 R:R 8.4
301232,飞沃科技,bottom,LONG,2.0,,153.1,2026-06-29,113.88,2026-06-11,miss,2/5,"R1,R3,R4",,True,0.113,True,OB+FVG,W,108.59,155.14,三推底 139.78→130.83→113.88 反弹 61%/88% | 周线OB+FVG [108.59-155.14] | 多: 入¥113.88 止¥107.50 标¥153.97 R:R 6.3
000543,皖能电力,top,SHORT,1.5,,7.76,2026-06-29,9.94,2026-06-01,miss,1/5,"R1,R2,R3,R4",,True,0.492,True,OB,W,8.66,10.09,三推顶 8.31→9.08→9.94 回撤 70%/65% | 周线OB [8.66-10.09] | 空: 入¥9.94 止¥10.19 标¥7.91 R:R 8.1
000628,高新发展,bottom,LONG,1.5,,46.11,2026-06-29,45.44,2026-06-29,miss,2/5,"R1,R3,R4",,True,0.726,True,OB,W,44.57,48.38,三推底 54.93→49.70→45.44 反弹 75%/67% | 周线OB [44.57-48.38] | 多: 入¥45.44 止¥44.12 标¥66.07 R:R 15.7
002012,凯恩股份,bottom,LONG,1.5,,6.41,2026-06-29,6.21,2026-06-29,miss,1/5,"R1,R2,R3,R4",,True,0.469,True,OB,W,5.73,6.51,三推底 7.15→6.96→6.21 反弹 67%/67% | 周线OB [5.73-6.51] | 多: 入¥6.21 止¥5.67 标¥8.07 R:R 3.5
002066,瑞泰科技,bottom,LONG,1.5,,20.7,2026-06-29,20.54,2026-06-29,miss,2/5,"R1,R3,R4",,True,0.617,True,FVG,W,20.5,21.61,三推底 21.97→21.10→20.54 反弹 80%/69% | 周线FVG [20.50-21.61] | 多: 入¥20.54 止¥20.29 标¥25.17 R:R 18.9
002350,北京科锐,bottom,LONG,1.5,,13.32,2026-06-29,12.78,2026-06-29,miss,1/5,"R1,R2,R3,R4",,True,0.513,True,FVG,W,12.32,13.02,三推底 15.10→13.71→12.78 反弹 82%/83% | 周线FVG [12.32-13.02] | 多: 入¥12.78 止¥12.20 标¥17.64 R:R 8.3
002647,仁东控股,bottom,LONG,1.5,,11.3,2026-06-29,10.2,2026-06-26,miss,1/5,"R1,R2,R3,R4",,True,0.316,True,FVG,W,9.62,11.01,三推底 11.40→10.34→10.20 反弹 68%/61% | 周线FVG [9.62-11.01] | 多: 入¥10.20 止¥9.52 标¥13.20 R:R 4.4
