ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
002235,安妮股份,bottom,LONG,2.0,,7.89,2026-07-01,7.54,2026-06-30,miss,2/5,"R2,R3,R4",,True,0.803,True,OB+FVG,W,7.16,7.65,三推底 9.92→9.25→7.54 反弹 69%/75% | 周线OB+FVG [7.16-7.65] | 多: 入¥7.54 止¥7.09 标¥11.00 R:R 7.7
002560,通达股份,bottom,LONG,2.0,,7.39,2026-07-01,7.24,2026-07-01,miss,2/5,"R2,R3,R4",,True,0.774,True,OB+FVG,W,6.82,7.65,三推底 8.71→7.99→7.24 反弹 69%/74% | 周线OB+FVG [6.82-7.65] | 多: 入¥7.24 止¥6.75 标¥9.58 R:R 4.8
301232,飞沃科技,bottom,LONG,2.0,,161.5,2026-07-01,113.88,2026-06-11,miss,2/5,"R1,R3,R4",,True,0.113,True,OB+FVG,W,108.59,155.14,三推底 139.78→130.83→113.88 反弹 61%/88% | 周线OB+FVG [108.59-155.14] | 多: 入¥113.88 止¥107.50 标¥153.97 R:R 6.3
603777,来伊份,bottom,LONG,2.0,,15.72,2026-07-01,15.36,2026-06-30,miss,2/5,"R1,R3,R4",,True,0.49,True,OB+FVG,W,15.01,17.07,三推底 15.57→15.43→15.36 反弹 75%/60% | 周线OB+FVG [15.01-17.07] | 多: 入¥15.36 止¥14.86 标¥20.58 R:R 10.4
000543,皖能电力,top,SHORT,1.5,,7.75,2026-07-01,9.94,2026-06-01,miss,1/5,"R1,R2,R3,R4",,True,0.492,True,OB,W,8.66,10.09,三推顶 8.31→9.08→9.94 回撤 70%/65% | 周线OB [8.66-10.09] | 空: 入¥9.94 止¥10.19 标¥7.91 R:R 8.1
000628,高新发展,bottom,LONG,1.5,,48.21,2026-07-01,45.44,2026-06-29,miss,2/5,"R1,R3,R4",,True,0.726,True,OB,W,44.57,48.38,三推底 54.93→49.70→45.44 反弹 75%/67% | 周线OB [44.57-48.38] | 多: 入¥45.44 止¥44.12 标¥66.07 R:R 15.7
002012,凯恩股份,bottom,LONG,1.5,,6.51,2026-07-01,6.21,2026-06-29,miss,1/5,"R1,R2,R3,R4",,True,0.469,True,OB,W,5.73,6.51,三推底 7.15→6.96→6.21 反弹 67%/67% | 周线OB [5.73-6.51] | 多: 入¥6.21 止¥5.67 标¥8.07 R:R 3.5
002350,北京科锐,bottom,LONG,1.5,,13.47,2026-07-01,12.78,2026-06-29,miss,1/5,"R1,R2,R3,R4",,True,0.513,True,FVG,W,12.32,13.02,三推底 15.10→13.71→12.78 反弹 82%/83% | 周线FVG [12.32-13.02] | 多: 入¥12.78 止¥12.20 标¥17.64 R:R 8.3
002436,兴森科技,bottom,LONG,1.5,,47.48,2026-07-01,46.82,2026-07-01,miss,2/5,"R1,R3,R4",,True,0.57,True,FVG,W,39.96,47.99,三推底 47.99→47.11→46.82 反弹 87%/74% | 周线FVG [39.96-47.99] | 多: 入¥46.82 止¥39.56 标¥55.00 R:R 1.1
002973,侨银股份,bottom,LONG,1.5,,10.4,2026-07-01,10.25,2026-06-30,miss,2/5,"R2,R3,R4",,True,0.917,True,OB,W,9.91,10.52,三推底 13.32→12.18→10.25 反弹 73%/76% | 周线OB [9.91-10.52] | 多: 入¥10.25 止¥9.81 标¥14.40 R:R 9.5
300055,万邦达,bottom,LONG,1.5,,6.47,2026-07-01,5.98,2026-06-29,miss,2/5,"R2,R3,R4",,True,0.511,True,FVG,W,5.84,6.3,三推底 8.16→7.65→5.98 反弹 64%/79% | 周线FVG [5.84-6.30] | 多: 入¥5.98 止¥5.78 标¥9.14 R:R 15.9
300313,天山生物,bottom,LONG,1.5,,8.07,2026-07-01,7.41,2026-06-29,miss,2/5,"R1,R3,R4",,True,0.595,True,OB,W,7.1,7.98,三推底 8.88→7.94→7.41 反弹 73%/64% | 周线OB [7.10-7.98] | 多: 入¥7.41 止¥7.03 标¥10.01 R:R 6.8
300681,英搏尔,bottom,LONG,1.5,,29.8,2026-07-01,27.4,2026-06-29,miss,1/5,"R1,R2,R3,R4",,True,0.33,True,FVG,W,26.07,29.16,三推底 30.83→29.94→27.40 反弹 65%/64% | 周线FVG [26.07-29.16] | 多: 入¥27.40 止¥25.81 标¥35.35 R:R 5.0
300827,上能电气,bottom,LONG,1.5,,28.9,2026-07-01,28.16,2026-07-01,miss,1/5,"R1,R2,R3,R4",,True,0.449,True,FVG,W,25.29,32.0,三推底 29.65→28.73→28.16 反弹 79%/87% | 周线FVG [25.29-32.00] | 多: 入¥28.16 止¥25.04 标¥31.60 R:R 1.1
301137,哈焊华通,bottom,LONG,1.5,,35.33,2026-07-01,33.18,2026-06-30,miss,3/5,"R2,R3",,True,0.483,True,OB,W,29.91,33.55,三推底 35.31→33.32→33.18 反弹 63%/79% | 周线OB [29.91-33.55] | 多: 入¥33.18 止¥29.61 标¥43.10 R:R 2.8
301191,菲菱科思,top,SHORT,1.5,,117.0,2026-07-01,121.38,2026-07-01,miss,1/5,"R1,R2,R3,R4",,True,0.452,True,FVG,W,97.64,151.02,三推顶 96.48→113.24→121.38 回撤 69%/85% | 周线FVG [97.64-151.02] | 空: 入¥121.38 止¥152.53 标¥87.90 R:R 1.1
301360,荣旗科技,bottom,LONG,1.5,,67.15,2026-07-02,66.56,2026-07-01,miss,1/5,"R1,R2,R3,R4",,True,0.26,True,OB,W,60.49,71.9,三推底 73.62→68.91→66.56 反弹 85%/62% | 周线OB [60.49-71.90] | 多: 入¥66.56 止¥59.89 标¥87.70 R:R 3.2
600058,五矿发展,top,SHORT,1.5,,11.4,2026-07-01,12.65,2026-06-26,miss,1/5,"R1,R2,R3,R4",,True,0.207,True,OB,W,12.51,16.53,三推顶 10.95→11.31→12.65 回撤 63%/63% | 周线OB [12.51-16.53] | 空: 入¥12.65 止¥16.70 标¥9.74 R:R 0.7
600098,广州发展,top,SHORT,1.5,,6.05,2026-07-01,8.24,2026-06-04,miss,1/5,"R1,R2,R3,R4",,True,0.876,True,OB,W,7.29,8.5,三推顶 7.29→7.71→8.24 回撤 78%/76% | 周线OB [7.29-8.50] | 空: 入¥8.24 止¥8.59 标¥6.88 R:R 3.9
600350,山东高速,bottom,LONG,1.5,,11.34,2026-07-01,10.04,2026-06-22,miss,1/5,"R1,R2,R3,R4",,True,0.438,True,OB,W,9.99,10.62,三推底 11.66→11.08→10.04 反弹 67%/66% | 周线OB [9.99-10.62] | 多: 入¥10.04 止¥9.89 标¥12.60 R:R 17.1
600366,XD宁波韵,top,SHORT,1.5,,15.99,2026-07-01,16.15,2026-07-01,miss,1/5,"R1,R2,R3,R4",,True,0.505,True,FVG,W,15.35,16.2,三推顶 13.98→15.85→16.15 回撤 64%/79% | 周线FVG [15.35-16.20] | 空: 入¥16.15 止¥16.36 标¥12.15 R:R 18.9
600379,宝光股份,top,SHORT,1.5,,15.38,2026-07-01,15.74,2026-07-01,miss,2/5,"R1,R3,R4",,True,0.591,True,FVG,W,14.46,16.49,三推顶 12.79→15.73→15.74 回撤 75%/63% | 周线FVG [14.46-16.49] | 空: 入¥15.74 止¥16.65 标¥11.78 R:R 4.3
600461,洪城环境,top,SHORT,1.5,,9.24,2026-07-01,10.54,2026-05-20,miss,2/5,"R1,R3,R4",,True,0.198,True,OB,W,10.23,10.55,三推顶 10.13→10.51→10.54 回撤 90%/66% | 周线OB [10.23-10.55] | 空: 入¥10.54 止¥10.66 标¥9.45 R:R 9.4
600992,贵绳股份,top,SHORT,1.5,,8.76,2026-07-01,13.5,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.624,True,OB,W,11.84,13.5,三推顶 12.51→13.00→13.50 回撤 65%/73% | 周线OB [11.84-13.50] | 空: 入¥13.50 止¥13.63 标¥11.30 R:R 16.3
601218,吉鑫科技,bottom,LONG,1.5,,4.35,2026-07-01,4.18,2026-06-29,miss,3/5,"R2,R3",,True,0.632,True,FVG,W,3.71,4.18,三推底 6.41→6.31→4.18 反弹 75%/86% | 周线FVG [3.71-4.18] | 多: 入¥4.18 止¥3.67 标¥6.85 R:R 5.3
601336,新华保险,top,SHORT,1.5,,65.38,2026-07-01,65.63,2026-07-01,miss,1/5,"R1,R2,R3,R4",,True,0.8,True,FVG,W,63.87,68.75,三推顶 63.99→65.28→65.63 回撤 77%/71% | 周线FVG [63.87-68.75] | 空: 入¥65.63 止¥69.44 标¥55.22 R:R 2.7
601377,兴业证券,top,SHORT,1.5,,6.27,2026-07-01,6.35,2026-07-01,miss,1/5,"R1,R2,R3,R4",,True,0.254,True,FVG,W,6.21,6.43,三推顶 6.15→6.26→6.35 回撤 65%/62% | 周线FVG [6.21-6.43] | 空: 入¥6.35 止¥6.49 标¥5.63 R:R 5.0
601555,东吴证券,top,SHORT,1.5,,8.28,2026-07-01,8.36,2026-07-01,miss,1/5,"R1,R2,R3,R4",,True,0.402,True,FVG,W,8.12,9.23,三推顶 8.13→8.20→8.36 回撤 66%/66% | 周线FVG [8.12-9.23] | 空: 入¥8.36 止¥9.32 标¥7.25 R:R 1.2
601628,中国人寿,top,SHORT,1.5,,38.78,2026-07-01,38.88,2026-07-01,miss,1/5,"R1,R2,R3,R4",,True,0.679,True,FVG,W,37.27,41.49,三推顶 37.07→37.87→38.88 回撤 73%/67% | 周线FVG [37.27-41.49] | 空: 入¥38.88 止¥41.90 标¥32.32 R:R 2.2
