ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
002546,新联电子,bottom,LONG,1.5,,8.04,2026-05-25,7.8,2026-05-21,miss,3/5,"R2,R3",,True,0.649,True,FVG,W,7.31,7.94,三推底 8.51→8.03→7.80 反弹 77%/66% | 周线FVG [7.31-7.94] | 多: 入¥7.80 止¥7.24 标¥9.55 R:R 3.1
002657,中科金财,bottom,LONG,1.5,,19.29,2026-05-25,19.1,2026-05-25,miss,2/5,"R2,R3,R4",,True,0.248,True,OB,W,19.05,20.68,三推底 21.16→19.13→19.10 反弹 86%/87% | 周线OB [19.05-20.68] | 多: 入¥19.10 止¥18.86 标¥23.00 R:R 16.2
002733,雄韬股份,bottom,LONG,1.5,,29.32,2026-05-25,25.18,2026-05-21,miss,2/5,"R1,R3,R4",,True,0.128,True,OB,W,24.38,26.95,三推底 28.70→27.10→25.18 反弹 89%/63% | 周线OB [24.38-26.95] | 多: 入¥25.18 止¥24.14 标¥32.58 R:R 7.1
002778,中晟高科,bottom,LONG,1.5,,19.3,2026-05-25,18.91,2026-05-21,miss,1/5,"R1,R2,R3,R4",,True,0.496,True,OB,W,17.94,19.32,三推底 20.35→19.50→18.91 反弹 81%/66% | 周线OB [17.94-19.32] | 多: 入¥18.91 止¥17.76 标¥21.85 R:R 2.6
002827,高争民爆,bottom,LONG,1.5,,30.58,2026-05-25,29.9,2026-05-21,miss,3/5,"R2,R3",,True,0.822,True,FVG,W,29.62,30.56,三推底 30.03→30.01→29.90 反弹 80%/75% | 周线FVG [29.62-30.56] | 多: 入¥29.90 止¥29.32 标¥36.47 R:R 11.4
002968,新大正,top,SHORT,1.5,,10.55,2026-05-25,12.43,2026-04-30,miss,2/5,"R1,R3,R4",,True,0.901,True,OB,W,11.32,12.43,三推顶 11.68→12.14→12.43 回撤 78%/75% | 周线OB [11.32-12.43] | 空: 入¥12.43 止¥12.55 标¥10.70 R:R 13.9
300078,思创智联,bottom,LONG,1.5,,3.66,2026-05-25,3.65,2026-05-21,miss,2/5,"R1,R3,R4",,True,0.73,True,OB,W,3.52,3.69,三推底 3.80→3.76→3.65 反弹 71%/71% | 周线OB [3.52-3.69] | 多: 入¥3.65 止¥3.48 标¥4.28 R:R 3.8
300092,科新机电,top,SHORT,1.5,,15.12,2026-05-25,17.18,2026-05-13,miss,1/5,"R1,R2,R3,R4",,True,0.533,True,OB,W,15.08,17.56,三推顶 16.28→16.92→17.18 回撤 63%/73% | 周线OB [15.08-17.56] | 空: 入¥17.18 止¥17.74 标¥14.10 R:R 5.5
300119,瑞普生物,bottom,LONG,1.5,,16.27,2026-05-25,16.08,2026-05-25,miss,1/5,"R1,R2,R3,R4",,True,0.453,True,OB,W,15.9,17.89,三推底 17.56→17.31→16.08 反弹 62%/71% | 周线OB [15.90-17.89] | 多: 入¥16.08 止¥15.74 标¥19.41 R:R 9.8
300126,锐奇股份,top,SHORT,1.5,,7.42,2026-05-25,8.32,2026-05-11,miss,2/5,"R1,R3,R4",,True,0.565,True,FVG,W,8.01,8.63,三推顶 7.91→7.98→8.32 回撤 79%/84% | 周线FVG [8.01-8.63] | 空: 入¥8.32 止¥8.72 标¥7.14 R:R 3.0
300296,利亚德,top,SHORT,1.5,,6.91,2026-05-25,7.05,2026-05-25,miss,2/5,"R1,R3,R4",,True,0.783,True,FVG,W,6.57,7.37,三推顶 6.82→6.97→7.05 回撤 69%/74% | 周线FVG [6.57-7.37] | 空: 入¥7.05 止¥7.44 标¥6.20 R:R 2.2
300364,中文在线,top,SHORT,1.5,,26.15,2026-05-25,32.4,2026-05-07,miss,1/5,"R1,R2,R3,R4",,True,0.622,True,FVG,W,31.64,35.28,三推顶 30.24→31.60→32.40 回撤 68%/71% | 周线FVG [31.64-35.28] | 空: 入¥32.40 止¥35.63 标¥25.31 R:R 2.2
300575,中旗股份,top,SHORT,1.5,,6.49,2026-05-25,7.0,2026-05-15,miss,1/5,"R1,R2,R3,R4",,True,0.258,True,OB,W,6.41,7.2,三推顶 6.33→6.35→7.00 回撤 65%/87% | 周线OB [6.41-7.20] | 空: 入¥7.00 止¥7.27 标¥5.65 R:R 5.0
300635,中达安,top,SHORT,1.5,,14.59,2026-05-25,16.49,2026-05-11,miss,2/5,"R2,R3,R4",,True,0.399,True,OB,W,15.76,18.86,三推顶 14.24→15.25→16.49 回撤 87%/81% | 周线OB [15.76-18.86] | 空: 入¥16.49 止¥19.05 标¥13.02 R:R 1.4
300886,华业香料,top,SHORT,1.5,,26.37,2026-05-25,30.55,2026-05-11,miss,2/5,"R2,R3,R4",,True,0.339,True,OB,W,28.69,30.8,三推顶 29.53→29.99→30.55 回撤 83%/87% | 周线OB [28.69-30.80] | 空: 入¥30.55 止¥31.11 标¥26.77 R:R 6.8
301108,洁雅股份,bottom,LONG,1.5,,24.34,2026-05-25,24.09,2026-05-21,miss,3/5,"R3,R4",,True,0.692,True,OB,W,22.11,24.27,三推底 27.83→26.74→24.09 反弹 78%/69% | 周线OB [22.11-24.27] | 多: 入¥24.09 止¥21.89 标¥29.91 R:R 2.6
301119,正强股份,bottom,LONG,1.5,,39.25,2026-05-25,38.84,2026-05-25,miss,3/5,"R1,R2",,True,0.737,True,OB,W,36.06,39.77,三推底 40.15→39.33→38.84 反弹 78%/70% | 周线OB [36.06-39.77] | 多: 入¥38.84 止¥35.70 标¥49.01 R:R 3.2
600149,廊坊发展,top,SHORT,1.5,,5.99,2026-05-25,6.89,2026-05-19,miss,1/5,"R1,R2,R3,R4",,True,0.195,True,OB,W,5.92,7.66,三推顶 6.50→6.74→6.89 回撤 61%/65% | 周线OB [5.92-7.66] | 空: 入¥6.89 止¥7.74 标¥5.63 R:R 1.5
600231,凌钢股份,top,SHORT,1.5,,2.05,2026-05-25,2.26,2026-04-29,miss,1/5,"R1,R2,R3,R4",,True,0.157,True,OB,W,2.25,2.55,三推顶 2.09→2.10→2.26 回撤 63%/62% | 周线OB [2.25-2.55] | 空: 入¥2.26 止¥2.58 标¥1.90 R:R 1.1
600235,民丰特纸,top,SHORT,1.5,,6.42,2026-05-25,7.04,2026-05-08,miss,1/5,"R1,R2,R3,R4",,True,0.531,True,OB,W,6.99,7.29,三推顶 6.74→6.93→7.04 回撤 65%/79% | 周线OB [6.99-7.29] | 空: 入¥7.04 止¥7.36 标¥5.99 R:R 3.3
600300,维维股份,top,SHORT,1.5,,3.38,2026-05-25,3.8,2026-04-30,miss,2/5,"R1,R3,R4",,True,0.41,True,OB,W,3.65,3.8,三推顶 3.67→3.72→3.80 回撤 62%/79% | 周线OB [3.65-3.80] | 空: 入¥3.80 止¥3.84 标¥3.20 R:R 15.8
600303,曙光股份,top,SHORT,1.5,,3.73,2026-05-25,3.83,2026-05-22,miss,2/5,"R2,R3,R4",,True,0.424,True,FVG,W,3.54,3.84,三推顶 3.25→3.39→3.83 回撤 86%/68% | 周线FVG [3.54-3.84] | 空: 入¥3.83 止¥3.88 标¥2.97 R:R 17.8
600386,北巴传媒,top,SHORT,1.5,,3.93,2026-05-25,4.36,2026-05-15,miss,2/5,"R1,R2,R3",,True,0.652,True,FVG,W,4.32,4.42,三推顶 4.18→4.21→4.36 回撤 70%/80% | 周线FVG [4.32-4.42] | 空: 入¥4.36 止¥4.46 标¥3.72 R:R 6.1
600389,江山股份,bottom,LONG,1.5,,25.29,2026-05-25,25.19,2026-05-25,miss,1/5,"R1,R2,R3,R4",,True,0.111,True,OB,W,24.52,27.42,三推底 27.88→27.15→25.19 反弹 62%/62% | 周线OB [24.52-27.42] | 多: 入¥25.19 止¥24.27 标¥31.80 R:R 7.2
600459,贵研铂业,bottom,LONG,1.5,,21.16,2026-05-25,19.16,2026-05-21,miss,1/5,"R1,R2,R3,R4",,True,0.755,True,OB,W,18.36,20.25,三推底 19.91→19.22→19.16 反弹 72%/79% | 周线OB [18.36-20.25] | 多: 入¥19.16 止¥18.18 标¥22.60 R:R 3.5
600463,空港股份,top,SHORT,1.5,,10.19,2026-05-25,11.64,2026-05-11,miss,1/5,"R1,R2,R3,R4",,True,0.638,True,FVG,W,11.27,11.68,三推顶 10.06→10.34→11.64 回撤 66%/77% | 周线FVG [11.27-11.68] | 空: 入¥11.64 止¥11.80 标¥9.50 R:R 13.6
600477,杭萧钢构,bottom,LONG,1.5,,2.83,2026-05-25,2.82,2026-05-21,miss,2/5,"R2,R3,R4",,True,0.722,True,FVG,W,2.73,2.84,三推底 3.03→2.91→2.82 反弹 75%/67% | 周线FVG [2.73-2.84] | 多: 入¥2.82 止¥2.70 标¥3.31 R:R 4.2
600546,山煤国际,bottom,LONG,1.5,,13.48,2026-05-25,13.01,2026-05-22,miss,2/5,"R1,R3,R4",,True,0.857,True,FVG,W,12.83,13.34,三推底 13.34→13.30→13.01 反弹 79%/75% | 周线FVG [12.83-13.34] | 多: 入¥13.01 止¥12.70 标¥14.34 R:R 4.3
600663,陆家嘴,top,SHORT,1.5,,7.13,2026-05-25,8.95,2026-05-12,miss,3/5,"R3,R4",,True,0.552,True,FVG,W,8.7,9.24,三推顶 7.90→8.00→8.95 回撤 71%/85% | 周线FVG [8.70-9.24] | 空: 入¥8.95 止¥9.33 标¥7.31 R:R 4.3
600805,悦达投资,bottom,LONG,1.5,,4.87,2026-05-25,4.84,2026-05-21,miss,2/5,"R2,R3,R4",,True,0.584,True,OB,W,4.76,5.04,三推底 5.02→4.93→4.84 反弹 72%/65% | 周线OB [4.76-5.04] | 多: 入¥4.84 止¥4.71 标¥5.85 R:R 7.9
601218,吉鑫科技,bottom,LONG,1.5,,5.53,2026-05-25,5.38,2026-05-21,miss,1/5,"R1,R2,R3,R4",,True,0.632,True,OB,W,5.24,5.48,三推底 6.41→6.31→5.38 反弹 75%/86% | 周线OB [5.24-5.48] | 多: 入¥5.38 止¥5.19 标¥6.85 R:R 7.6
601399,国机重装,bottom,LONG,1.5,,3.98,2026-05-25,3.88,2026-05-21,miss,3/5,"R3,R4",,True,0.84,True,FVG,W,3.32,4.45,三推底 4.18→4.05→3.88 反弹 78%/73% | 周线FVG [3.32-4.45] | 多: 入¥3.88 止¥3.29 标¥4.64 R:R 1.3
601611,中国核建,bottom,LONG,1.5,,12.06,2026-05-25,11.91,2026-05-25,miss,2/5,"R2,R3,R4",,True,0.534,True,OB,W,10.47,12.37,三推底 13.20→12.75→11.91 反弹 88%/76% | 周线OB [10.47-12.37] | 多: 入¥11.91 止¥10.37 标¥14.66 R:R 1.8
601992,金隅集团,bottom,LONG,1.5,,1.68,2026-05-25,1.52,2026-05-21,miss,2/5,"R2,R3,R4",,True,0.251,True,FVG,W,1.48,1.52,三推底 1.71→1.70→1.52 反弹 61%/67% | 周线FVG [1.48-1.52] | 多: 入¥1.52 止¥1.47 标¥1.94 R:R 7.7
603073,彩蝶实业,top,SHORT,1.5,,19.26,2026-05-25,21.2,2026-05-08,miss,1/5,"R1,R2,R3,R4",,True,0.532,True,OB,W,19.5,21.26,三推顶 20.30→20.35→21.20 回撤 73%/63% | 周线OB [19.50-21.26] | 空: 入¥21.20 止¥21.47 标¥17.89 R:R 12.1
603166,福达股份,top,SHORT,1.5,,14.06,2026-05-25,15.32,2026-05-15,miss,1/5,"R1,R2,R3,R4",,True,0.498,True,FVG,W,14.89,15.7,三推顶 13.66→14.10→15.32 回撤 69%/84% | 周线FVG [14.89-15.70] | 空: 入¥15.32 止¥15.86 标¥12.31 R:R 5.6
603279,景津装备,top,SHORT,1.5,,15.49,2026-05-25,19.64,2026-05-11,miss,1/5,"R1,R2,R3,R4",,True,0.511,True,OB,W,17.9,21.73,三推顶 17.44→19.11→19.64 回撤 75%/60% | 周线OB [17.90-21.73] | 空: 入¥19.64 止¥21.95 标¥15.80 R:R 1.7
603329,上海雅仕,top,SHORT,1.5,,11.24,2026-05-25,11.84,2026-05-11,miss,2/5,"R1,R3,R4",,True,0.543,True,OB,W,11.43,11.91,三推顶 10.62→10.65→11.84 回撤 66%/80% | 周线OB [11.43-11.91] | 空: 入¥11.84 止¥12.03 标¥9.62 R:R 11.7
603727,博迈科,bottom,LONG,1.5,,16.15,2026-05-25,15.99,2026-05-25,miss,2/5,"R2,R3,R4",,True,0.749,True,OB,W,15.47,16.41,三推底 17.30→16.70→15.99 反弹 68%/75% | 周线OB [15.47-16.41] | 多: 入¥15.99 止¥15.32 标¥20.70 R:R 7.0
605178,时空科技,top,SHORT,1.5,,66.15,2026-05-25,77.99,2026-05-15,miss,2/5,"R1,R3,R4",,True,0.51,True,OB,W,75.8,89.39,三推顶 70.97→75.60→77.99 回撤 68%/67% | 周线OB [75.80-89.39] | 空: 入¥77.99 止¥90.28 标¥64.90 R:R 1.1
605180,华生科技,top,SHORT,1.5,,15.72,2026-05-25,16.15,2026-05-22,miss,1/5,"R1,R2,R3,R4",,True,0.338,True,OB,W,15.5,16.86,三推顶 14.96→15.96→16.15 回撤 61%/69% | 周线OB [15.50-16.86] | 空: 入¥16.15 止¥17.03 标¥13.40 R:R 3.1
605296,神农集团,top,SHORT,1.5,,28.29,2026-05-25,31.57,2026-05-14,miss,2/5,"R2,R3,R4",,True,0.671,True,OB,W,29.65,31.8,三推顶 31.10→31.18→31.57 回撤 79%/81% | 周线OB [29.65-31.80] | 空: 入¥31.57 止¥32.12 标¥27.21 R:R 8.0
605399,晨光新材,top,SHORT,1.5,,15.85,2026-05-25,16.02,2026-05-22,miss,1/5,"R1,R2,R3,R4",,True,0.505,True,OB,W,14.36,19.46,三推顶 14.67→15.21→16.02 回撤 82%/82% | 周线OB [14.36-19.46] | 空: 入¥16.02 止¥19.65 标¥13.25 R:R 0.8
605555,德昌股份,top,SHORT,1.5,,16.61,2026-05-25,16.88,2026-05-18,miss,1/5,"R1,R2,R3,R4",,True,0.66,True,FVG,W,16.39,17.59,三推顶 16.52→16.69→16.88 回撤 70%/70% | 周线FVG [16.39-17.59] | 空: 入¥16.88 止¥17.77 标¥14.45 R:R 2.7
688335,复洁科技,bottom,LONG,1.5,,26.57,2026-05-25,26.26,2026-05-25,miss,2/5,"R2,R3,R4",,True,0.11,True,FVG,W,24.23,26.93,三推底 32.71→31.13→26.26 反弹 88%/61% | 周线FVG [24.23-26.93] | 多: 入¥26.26 止¥23.99 标¥37.70 R:R 5.0
688573,信宇人,bottom,LONG,1.5,,23.12,2026-05-25,22.68,2026-05-25,miss,1/5,"R1,R2,R3,R4",,True,0.231,True,FVG,W,22.68,23.4,三推底 23.72→22.97→22.68 反弹 85%/88% | 周线FVG [22.68-23.40] | 多: 入¥22.68 止¥22.45 标¥24.87 R:R 9.7
688681,科汇股份,bottom,LONG,1.5,,19.56,2026-05-25,19.37,2026-05-25,miss,1/5,"R1,R2,R3,R4",,True,0.414,True,FVG,W,19.37,20.24,三推底 19.71→19.43→19.37 反弹 65%/67% | 周线FVG [19.37-20.24] | 多: 入¥19.37 止¥19.18 标¥21.38 R:R 10.4
688721,龙图光罩,top,SHORT,1.5,,51.71,2026-05-25,52.3,2026-05-25,miss,1/5,"R1,R2,R3,R4",,True,0.66,True,OB,W,47.0,57.5,三推顶 49.49→51.91→52.30 回撤 73%/66% | 周线OB [47.00-57.50] | 空: 入¥52.30 止¥58.08 标¥42.71 R:R 1.7
