ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
002039,黔源电力,bottom,LONG,1.5,,23.18,2026-05-29,19.78,2026-05-22,miss,2/5,"R1,R3,R4",,True,0.464,True,OB,W,18.1,20.74,三推底 20.13→20.01→19.78 反弹 70%/86% | 周线OB [18.10-20.74] | 多: 入¥19.78 止¥17.92 标¥22.08 R:R 1.2
002065,东华软件,top,SHORT,1.5,,7.43,2026-05-29,9.03,2026-05-08,miss,2/5,"R1,R3,R4",,True,0.491,True,OB,W,8.28,9.03,三推顶 8.20→8.53→9.03 回撤 72%/62% | 周线OB [8.28-9.03] | 空: 入¥9.03 止¥9.12 标¥7.66 R:R 15.2
002106,莱宝高科,top,SHORT,1.5,,11.65,2026-05-29,12.78,2026-05-28,miss,1/5,"R1,R2,R3,R4",,True,0.518,True,OB,W,11.72,12.93,三推顶 10.96→11.34→12.78 回撤 85%/71% | 周线OB [11.72-12.93] | 空: 入¥12.78 止¥13.06 标¥10.28 R:R 9.0
002195,岩山科技,bottom,LONG,1.5,,7.67,2026-05-29,7.5,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.549,True,FVG,W,6.92,7.8,三推底 8.57→8.28→7.50 反弹 68%/81% | 周线FVG [6.92-7.80] | 多: 入¥7.50 止¥6.85 标¥9.41 R:R 2.9
002351,漫步者,top,SHORT,1.5,,11.15,2026-05-29,11.38,2026-05-28,miss,3/5,"R2,R3",,True,0.485,True,OB,W,11.19,11.67,三推顶 11.23→11.28→11.38 回撤 81%/84% | 周线OB [11.19-11.67] | 空: 入¥11.38 止¥11.79 标¥10.59 R:R 1.9
002402,和而泰,top,SHORT,1.5,,27.19,2026-05-29,33.92,2026-05-11,miss,1/5,"R1,R2,R3,R4",,True,0.743,True,FVG,W,33.58,35.86,三推顶 30.55→33.59→33.92 回撤 74%/68% | 周线FVG [33.58-35.86] | 空: 入¥33.92 止¥36.22 标¥28.68 R:R 2.3
002422,科伦药业,bottom,LONG,1.5,,36.37,2026-05-29,30.3,2026-05-18,miss,1/5,"R1,R2,R3,R4",,True,0.794,True,FVG,W,29.04,31.36,三推底 32.97→32.09→30.30 反弹 78%/72% | 周线FVG [29.04-31.36] | 多: 入¥30.30 止¥28.75 标¥36.39 R:R 3.9
002429,兆驰股份,bottom,LONG,1.5,,11.6,2026-05-29,11.44,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.167,True,OB,W,10.91,12.25,三推底 12.48→12.14→11.44 反弹 65%/60% | 周线OB [10.91-12.25] | 多: 入¥11.44 止¥10.80 标¥13.88 R:R 3.8
002492,恒基达鑫,top,SHORT,1.5,,6.18,2026-05-29,8.36,2026-04-27,miss,1/5,"R1,R2,R3,R4",,True,0.537,True,FVG,W,8.35,8.67,三推顶 7.57→8.08→8.36 回撤 66%/80% | 周线FVG [8.35-8.67] | 空: 入¥8.36 止¥8.76 标¥6.98 R:R 3.5
002515,金字火腿,top,SHORT,1.5,,6.16,2026-05-29,8.1,2026-05-19,miss,2/5,"R2,R3,R4",,True,0.262,True,OB,W,6.88,8.47,三推顶 6.85→7.80→8.10 回撤 84%/61% | 周线OB [6.88-8.47] | 空: 入¥8.10 止¥8.55 标¥5.88 R:R 4.9
002562,兄弟科技,bottom,LONG,1.5,,5.04,2026-05-29,5.01,2026-05-29,miss,2/5,"R2,R3,R4",,True,0.491,True,FVG,W,4.91,5.28,三推底 5.77→5.42→5.01 反弹 80%/86% | 周线FVG [4.91-5.28] | 多: 入¥5.01 止¥4.86 标¥6.21 R:R 8.0
002951,金时科技,top,SHORT,1.5,,17.64,2026-05-29,18.88,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.564,True,OB,W,14.3,19.48,三推顶 17.33→17.63→18.88 回撤 71%/84% | 周线OB [14.30-19.48] | 空: 入¥18.88 止¥19.67 标¥14.70 R:R 5.3
002968,新大正,top,SHORT,1.5,,9.99,2026-05-29,12.43,2026-04-30,miss,2/5,"R1,R3,R4",,True,0.901,True,OB,W,11.32,12.43,三推顶 11.68→12.14→12.43 回撤 78%/75% | 周线OB [11.32-12.43] | 空: 入¥12.43 止¥12.55 标¥10.70 R:R 13.9
300092,科新机电,top,SHORT,1.5,,13.91,2026-05-29,17.18,2026-05-13,miss,1/5,"R1,R2,R3,R4",,True,0.533,True,OB,W,15.08,17.56,三推顶 16.28→16.92→17.18 回撤 63%/73% | 周线OB [15.08-17.56] | 空: 入¥17.18 止¥17.74 标¥14.10 R:R 5.5
300105,龙源技术,bottom,LONG,1.5,,6.15,2026-05-29,6.1,2026-05-29,miss,2/5,"R2,R3,R4",,True,0.71,True,OB,W,6.07,6.56,三推底 6.61→6.48→6.10 反弹 72%/80% | 周线OB [6.07-6.56] | 多: 入¥6.10 止¥6.01 标¥7.00 R:R 9.9
300126,锐奇股份,top,SHORT,1.5,,6.84,2026-05-29,8.32,2026-05-11,miss,2/5,"R1,R3,R4",,True,0.565,True,FVG,W,8.01,8.63,三推顶 7.91→7.98→8.32 回撤 79%/84% | 周线FVG [8.01-8.63] | 空: 入¥8.32 止¥8.72 标¥7.14 R:R 3.0
300291,百纳千成,bottom,LONG,1.5,,6.98,2026-05-29,5.51,2026-05-26,miss,2/5,"R2,R3,R4",,True,0.623,True,FVG,W,5.48,6.42,三推底 6.46→5.60→5.51 反弹 85%/76% | 周线FVG [5.48-6.42] | 多: 入¥5.51 止¥5.43 标¥6.93 R:R 16.7
300296,利亚德,top,SHORT,1.5,,6.54,2026-05-29,7.28,2026-05-27,miss,2/5,"R1,R3,R4",,True,0.783,True,FVG,W,6.57,7.37,三推顶 6.82→6.97→7.28 回撤 69%/74% | 周线FVG [6.57-7.37] | 空: 入¥7.28 止¥7.44 标¥6.20 R:R 6.6
300491,通合科技,top,SHORT,1.5,,33.5,2026-05-29,35.42,2026-05-29,miss,3/5,"R2,R3",,True,0.209,True,OB,W,30.66,37.75,三推顶 27.97→30.00→35.42 回撤 65%/61% | 周线OB [30.66-37.75] | 空: 入¥35.42 止¥38.13 标¥22.53 R:R 4.8
300575,中旗股份,top,SHORT,1.5,,6.01,2026-05-29,7.0,2026-05-15,miss,1/5,"R1,R2,R3,R4",,True,0.258,True,OB,W,6.41,7.2,三推顶 6.33→6.35→7.00 回撤 65%/87% | 周线OB [6.41-7.20] | 空: 入¥7.00 止¥7.27 标¥5.65 R:R 5.0
300635,中达安,top,SHORT,1.5,,13.73,2026-05-29,16.49,2026-05-11,miss,2/5,"R2,R3,R4",,True,0.399,True,OB,W,15.76,18.86,三推顶 14.24→15.25→16.49 回撤 87%/81% | 周线OB [15.76-18.86] | 空: 入¥16.49 止¥19.05 标¥13.02 R:R 1.4
300818,耐普矿机,bottom,LONG,1.5,,23.88,2026-05-29,23.5,2026-05-29,miss,3/5,"R2,R3",,True,0.489,True,OB,W,22.86,24.49,三推底 24.98→24.64→23.50 反弹 86%/79% | 周线OB [22.86-24.49] | 多: 入¥23.50 止¥22.63 标¥26.80 R:R 3.8
300886,华业香料,top,SHORT,1.5,,24.06,2026-05-29,30.55,2026-05-11,miss,2/5,"R2,R3,R4",,True,0.339,True,OB,W,28.69,30.8,三推顶 29.53→29.99→30.55 回撤 83%/87% | 周线OB [28.69-30.80] | 空: 入¥30.55 止¥31.11 标¥26.77 R:R 6.8
301108,洁雅股份,bottom,LONG,1.5,,22.89,2026-05-29,22.5,2026-05-29,miss,3/5,"R3,R4",,True,0.692,True,OB,W,22.11,24.27,三推底 27.83→26.74→22.50 反弹 78%/69% | 周线OB [22.11-24.27] | 多: 入¥22.50 止¥21.89 标¥29.91 R:R 12.1
301222,浙江恒威,bottom,LONG,1.5,,35.88,2026-05-29,30.56,2026-05-28,miss,1/5,"R1,R2,R3,R4",,True,0.803,True,OB,W,28.02,31.1,三推底 46.21→40.62→30.56 反弹 78%/72% | 周线OB [28.02-31.10] | 多: 入¥30.56 止¥27.74 标¥51.90 R:R 7.6
301357,北方长龙,bottom,LONG,1.5,,92.8,2026-05-29,92.34,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.345,True,OB,W,78.01,95.61,三推底 112.87→106.70→92.34 反弹 63%/83% | 周线OB [78.01-95.61] | 多: 入¥92.34 止¥77.23 标¥128.50 R:R 2.4
600098,广州发展,top,SHORT,1.5,,8.0,2026-05-29,8.13,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.876,True,OB,W,7.46,8.13,三推顶 7.29→7.71→8.13 回撤 78%/76% | 周线OB [7.46-8.13] | 空: 入¥8.13 止¥8.21 标¥6.88 R:R 15.4
600149,廊坊发展,top,SHORT,1.5,,5.78,2026-05-29,6.89,2026-05-19,miss,1/5,"R1,R2,R3,R4",,True,0.195,True,OB,W,5.92,7.66,三推顶 6.50→6.74→6.89 回撤 61%/65% | 周线OB [5.92-7.66] | 空: 入¥6.89 止¥7.74 标¥5.63 R:R 1.5
600231,凌钢股份,top,SHORT,1.5,,2.02,2026-05-29,2.26,2026-04-29,miss,1/5,"R1,R2,R3,R4",,True,0.157,True,OB,W,2.25,2.55,三推顶 2.09→2.10→2.26 回撤 63%/62% | 周线OB [2.25-2.55] | 空: 入¥2.26 止¥2.58 标¥1.90 R:R 1.1
600235,民丰特纸,top,SHORT,1.5,,5.98,2026-05-29,7.04,2026-05-08,miss,1/5,"R1,R2,R3,R4",,True,0.531,True,OB,W,6.99,7.29,三推顶 6.74→6.93→7.04 回撤 65%/79% | 周线OB [6.99-7.29] | 空: 入¥7.04 止¥7.36 标¥5.99 R:R 3.3
600300,XD维维股,top,SHORT,1.5,,3.28,2026-05-29,3.8,2026-04-30,miss,2/5,"R1,R3,R4",,True,0.41,True,OB,W,3.65,3.8,三推顶 3.67→3.72→3.80 回撤 62%/79% | 周线OB [3.65-3.80] | 空: 入¥3.80 止¥3.84 标¥3.20 R:R 15.8
600303,曙光股份,top,SHORT,1.5,,3.23,2026-05-29,3.83,2026-05-22,miss,2/5,"R2,R3,R4",,True,0.424,True,FVG,W,3.54,3.84,三推顶 3.25→3.39→3.83 回撤 86%/68% | 周线FVG [3.54-3.84] | 空: 入¥3.83 止¥3.88 标¥2.97 R:R 17.8
600386,北巴传媒,top,SHORT,1.5,,3.66,2026-05-29,4.36,2026-05-15,miss,2/5,"R1,R2,R3",,True,0.652,True,FVG,W,4.32,4.42,三推顶 4.18→4.21→4.36 回撤 70%/80% | 周线FVG [4.32-4.42] | 空: 入¥4.36 止¥4.46 标¥3.72 R:R 6.1
600463,空港股份,top,SHORT,1.5,,9.46,2026-05-29,11.64,2026-05-11,miss,1/5,"R1,R2,R3,R4",,True,0.638,True,FVG,W,11.27,11.68,三推顶 10.06→10.34→11.64 回撤 66%/77% | 周线FVG [11.27-11.68] | 空: 入¥11.64 止¥11.80 标¥9.50 R:R 13.6
600480,凌云股份,bottom,LONG,1.5,,11.02,2026-05-29,10.95,2026-05-29,miss,2/5,"R1,R3,R4",,True,0.655,True,FVG,W,10.03,10.98,三推底 11.43→11.22→10.95 反弹 72%/68% | 周线FVG [10.03-10.98] | 多: 入¥10.95 止¥9.93 标¥12.39 R:R 1.4
600546,山煤国际,bottom,LONG,1.5,,13.88,2026-05-29,13.01,2026-05-22,miss,2/5,"R1,R3,R4",,True,0.857,True,FVG,W,12.83,13.34,三推底 13.34→13.30→13.01 反弹 79%/75% | 周线FVG [12.83-13.34] | 多: 入¥13.01 止¥12.70 标¥14.34 R:R 4.3
600990,四创电子,bottom,LONG,1.5,,19.08,2026-05-29,18.94,2026-05-29,loose,4/5,R2,0.236,False,,True,OB+FVG,W,18.31,19.46,"MACD宽松底背离 (4/5, 差R2, 强度 0.24) | 周线OB+FVG [18.31-19.46] | 多: 入¥18.94 止¥18.13（无明确目标，仅PDA命中）"
601218,吉鑫科技,bottom,LONG,1.5,,5.33,2026-05-29,5.29,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.632,True,OB,W,4.7,5.34,三推底 6.41→6.31→5.29 反弹 75%/86% | 周线OB [4.70-5.34] | 多: 入¥5.29 止¥4.65 标¥6.85 R:R 2.4
601399,国机重装,bottom,LONG,1.5,,3.84,2026-05-29,3.83,2026-05-29,miss,3/5,"R3,R4",,True,0.84,True,FVG,W,3.32,4.45,三推底 4.18→4.05→3.83 反弹 78%/73% | 周线FVG [3.32-4.45] | 多: 入¥3.83 止¥3.29 标¥4.64 R:R 1.5
603037,凯众股份,bottom,LONG,1.5,,13.17,2026-05-29,12.98,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.611,True,OB,W,12.12,13.61,三推底 14.41→13.67→12.98 反弹 85%/73% | 周线OB [12.12-13.61] | 多: 入¥12.98 止¥12.00 标¥15.62 R:R 2.7
603073,彩蝶实业,top,SHORT,1.5,,17.82,2026-05-29,21.2,2026-05-08,miss,1/5,"R1,R2,R3,R4",,True,0.532,True,OB,W,19.5,21.26,三推顶 20.30→20.35→21.20 回撤 73%/63% | 周线OB [19.50-21.26] | 空: 入¥21.20 止¥21.47 标¥17.89 R:R 12.1
603166,福达股份,top,SHORT,1.5,,12.62,2026-05-29,15.32,2026-05-15,miss,1/5,"R1,R2,R3,R4",,True,0.498,True,FVG,W,14.89,15.7,三推顶 13.66→14.10→15.32 回撤 69%/84% | 周线FVG [14.89-15.70] | 空: 入¥15.32 止¥15.86 标¥12.31 R:R 5.6
603329,上海雅仕,top,SHORT,1.5,,10.72,2026-05-29,11.84,2026-05-11,miss,2/5,"R1,R3,R4",,True,0.543,True,OB,W,11.43,11.91,三推顶 10.62→10.65→11.84 回撤 66%/80% | 周线OB [11.43-11.91] | 空: 入¥11.84 止¥12.03 标¥9.62 R:R 11.7
603356,华菱精工,bottom,LONG,1.5,,18.04,2026-05-29,18.0,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.679,True,FVG,W,17.74,18.63,三推底 18.50→18.30→18.00 反弹 78%/68% | 周线FVG [17.74-18.63] | 多: 入¥18.00 止¥17.56 标¥20.60 R:R 5.9
603727,博迈科,bottom,LONG,1.5,,15.03,2026-05-29,14.9,2026-05-29,miss,2/5,"R2,R3,R4",,True,0.749,True,OB,W,14.59,15.46,三推底 17.30→16.70→14.90 反弹 68%/75% | 周线OB [14.59-15.46] | 多: 入¥14.90 止¥14.44 标¥20.70 R:R 12.7
605080,浙江自然,bottom,LONG,1.5,,24.72,2026-05-29,24.49,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.633,True,OB,W,21.25,24.61,三推底 24.92→24.86→24.49 反弹 84%/73% | 周线OB [21.25-24.61] | 多: 入¥24.49 止¥21.04 标¥27.67 R:R 0.9
605178,时空科技,top,SHORT,1.5,,67.21,2026-05-29,77.99,2026-05-15,miss,2/5,"R1,R3,R4",,True,0.51,True,OB,W,75.8,89.39,三推顶 70.97→75.60→77.99 回撤 68%/67% | 周线OB [75.80-89.39] | 空: 入¥77.99 止¥90.28 标¥64.90 R:R 1.1
605180,华生科技,top,SHORT,1.5,,13.46,2026-05-29,16.15,2026-05-22,miss,2/5,"R1,R2,R3",,True,0.338,True,OB,W,15.5,16.86,三推顶 14.96→15.96→16.15 回撤 61%/69% | 周线OB [15.50-16.86] | 空: 入¥16.15 止¥17.03 标¥13.40 R:R 3.1
605296,神农集团,top,SHORT,1.5,,27.12,2026-05-29,31.57,2026-05-14,miss,2/5,"R2,R3,R4",,True,0.671,True,OB,W,29.65,31.8,三推顶 31.10→31.18→31.57 回撤 79%/81% | 周线OB [29.65-31.80] | 空: 入¥31.57 止¥32.12 标¥27.21 R:R 8.0
605555,德昌股份,top,SHORT,1.5,,14.9,2026-05-29,16.88,2026-05-18,miss,1/5,"R1,R2,R3,R4",,True,0.66,True,FVG,W,16.39,17.59,三推顶 16.52→16.69→16.88 回撤 70%/70% | 周线FVG [16.39-17.59] | 空: 入¥16.88 止¥17.77 标¥14.45 R:R 2.7
688151,华强科技,bottom,LONG,1.5,,17.31,2026-05-29,17.29,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.595,True,OB,W,16.8,17.46,三推底 20.35→19.27→17.29 反弹 64%/76% | 周线OB [16.80-17.46] | 多: 入¥17.29 止¥16.63 标¥21.98 R:R 7.1
688302,海创药业,bottom,LONG,1.5,,39.74,2026-05-29,38.88,2026-05-28,miss,1/5,"R1,R2,R3,R4",,True,0.523,True,OB,W,37.7,41.99,三推底 44.20→40.66→38.88 反弹 71%/86% | 周线OB [37.70-41.99] | 多: 入¥38.88 止¥37.32 标¥48.48 R:R 6.2
688348,昱能科技,bottom,LONG,1.5,,41.15,2026-05-29,41.03,2026-05-29,miss,2/5,"R2,R3,R4",,True,0.622,True,OB,W,39.78,41.17,三推底 48.90→45.54→41.03 反弹 65%/74% | 周线OB [39.78-41.17] | 多: 入¥41.03 止¥39.38 标¥54.48 R:R 8.2
688448,磁谷科技,bottom,LONG,1.5,,71.7,2026-05-29,67.58,2026-05-27,miss,1/5,"R1,R2,R3,R4",,True,0.578,True,FVG,W,65.99,69.07,三推底 71.61→67.67→67.58 反弹 67%/70% | 周线FVG [65.99-69.07] | 多: 入¥67.58 止¥65.33 标¥77.49 R:R 4.4
688562,航天软件,bottom,LONG,1.5,,17.14,2026-05-29,17.04,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.465,True,OB,W,16.1,17.22,三推底 18.39→17.58→17.04 反弹 88%/78% | 周线OB [16.10-17.22] | 多: 入¥17.04 止¥15.94 标¥20.54 R:R 3.2
688569,铁科轨道,bottom,LONG,1.5,,19.19,2026-05-29,19.16,2026-05-29,miss,2/5,"R1,R3,R4",,True,0.706,True,OB,W,18.91,20.38,三推底 19.80→19.73→19.16 反弹 68%/73% | 周线OB [18.91-20.38] | 多: 入¥19.16 止¥18.72 标¥22.49 R:R 7.6
688573,信宇人,bottom,LONG,1.5,,20.92,2026-05-29,20.66,2026-05-29,miss,1/5,"R1,R2,R3,R4",,True,0.231,True,FVG,W,19.98,20.88,三推底 23.72→22.97→20.66 反弹 85%/88% | 周线FVG [19.98-20.88] | 多: 入¥20.66 止¥19.78 标¥24.87 R:R 4.8
688623,双元科技,top,SHORT,1.5,,103.6,2026-05-29,106.29,2026-05-28,miss,2/5,"R1,R3,R4",,True,0.304,True,FVG,W,103.39,106.66,三推顶 99.03→106.01→106.29 回撤 65%/65% | 周线FVG [103.39-106.66] | 空: 入¥106.29 止¥107.73 标¥90.12 R:R 11.3
688681,科汇股份,bottom,LONG,1.5,,17.26,2026-05-29,17.12,2026-05-29,miss,2/5,"R2,R3,R4",,True,0.414,True,OB,W,17.01,17.9,三推底 19.71→19.43→17.12 反弹 65%/67% | 周线OB [17.01-17.90] | 多: 入¥17.12 止¥16.84 标¥21.38 R:R 15.2
688721,龙图光罩,top,SHORT,1.5,,43.98,2026-05-29,52.3,2026-05-25,miss,1/5,"R1,R2,R3,R4",,True,0.66,True,OB,W,47.0,57.5,三推顶 49.49→51.91→52.30 回撤 73%/66% | 周线OB [47.00-57.50] | 空: 入¥52.30 止¥58.08 标¥42.71 R:R 1.7
