ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
001360,南矿集团,top,SHORT,2.0,,20.25,2026-09-23,21.84,2026-09-21,miss,1/5,"R1,R2,R3,R4",,True,0.865,True,OB+FVG,W,18.55,22.19,三推顶 19.38→20.28→21.84 回撤 74%/78% | 周线OB+FVG [18.55-22.19] | 空: 入¥21.84 止¥22.41 标¥16.42 R:R 9.5
002271,东方雨虹,bottom,LONG,2.0,,10.7,2026-09-23,10.02,2026-09-17,miss,2/5,"R2,R3,R4",,True,0.64,True,OB+FVG,W,9.62,10.11,三推底 10.75→10.51→10.02 反弹 65%/74% | 周线OB+FVG [9.62-10.11] | 多: 入¥10.02 止¥9.52 标¥12.06 R:R 4.1
002273,水晶光电,bottom,LONG,2.0,,26.19,2026-09-23,23.85,2026-09-15,miss,1/5,"R1,R2,R3,R4",,True,0.393,True,OB+FVG,W,22.77,24.83,三推底 24.76→24.67→23.85 反弹 67%/65% | 周线OB+FVG [22.77-24.83] | 多: 入¥23.85 止¥22.54 标¥27.99 R:R 3.2
300902,国安达,top,SHORT,2.0,,18.74,2026-09-24,19.03,2026-09-23,miss,2/5,"R2,R3,R4",,True,0.271,True,OB+FVG,W,17.06,19.39,三推顶 17.37→17.80→19.03 回撤 84%/88% | 周线OB+FVG [17.06-19.39] | 空: 入¥19.03 止¥19.58 标¥14.82 R:R 7.6
600157,永泰能源,bottom,LONG,2.0,,1.51,2026-09-23,1.51,2026-09-23,miss,1/5,"R1,R2,R3,R4",,True,0.643,True,OB+FVG,W,1.43,1.54,三推底 1.56→1.54→1.51 反弹 86%/75% | 周线OB+FVG [1.43-1.54] | 多: 入¥1.51 止¥1.42 标¥1.63 R:R 1.3
603071,物产环能,top,SHORT,2.0,,12.3,2026-09-23,13.2,2026-08-18,miss,1/5,"R1,R2,R3,R4",,True,0.397,True,OB+FVG,W,12.92,14.11,三推顶 11.82→12.16→13.20 回撤 66%/66% | 周线OB+FVG [12.92-14.11] | 空: 入¥13.20 止¥14.25 标¥10.89 R:R 2.2
603978,深圳新星,top,SHORT,2.0,,25.72,2026-09-23,26.89,2026-09-22,miss,2/5,"R1,R3,R4",,True,0.542,True,OB+FVG,W,26.6,30.25,三推顶 20.30→24.00→26.89 回撤 65%/78% | 周线OB+FVG [26.60-30.25] | 空: 入¥26.89 止¥30.55 标¥17.34 R:R 2.6
688231,隆达超合金股份,top,SHORT,2.0,,35.61,2026-09-23,35.88,2026-09-23,miss,1/5,"R1,R2,R3,R4",,True,0.452,True,OB+FVG,W,33.01,42.82,三推顶 31.42→35.07→35.88 回撤 89%/77% | 周线OB+FVG [33.01-42.82] | 空: 入¥35.88 止¥43.25 标¥28.01 R:R 1.1
000403,派林生物,bottom,LONG,1.5,,10.11,2026-09-23,9.87,2026-09-18,miss,2/5,"R1,R3,R4",,True,0.499,True,OB,W,9.43,9.9,三推底 10.26→10.17→9.87 反弹 75%/60% | 周线OB [9.43-9.90] | 多: 入¥9.87 止¥9.34 标¥11.28 R:R 2.6
000718,苏宁环球,top,SHORT,1.5,,2.07,2026-09-23,2.09,2026-09-21,miss,3/5,"R2,R3",,True,0.646,True,OB,W,1.96,2.45,三推顶 1.98→2.06→2.09 回撤 67%/73% | 周线OB [1.96-2.45] | 空: 入¥2.09 止¥2.47 标¥1.77 R:R 0.8
000751,锌业股份,bottom,LONG,1.5,,4.58,2026-09-23,4.57,2026-09-23,miss,2/5,"R1,R2,R3",,True,0.394,True,FVG,W,4.5,4.91,三推底 5.05→4.85→4.57 反弹 85%/83% | 周线FVG [4.50-4.91] | 多: 入¥4.57 止¥4.46 标¥5.38 R:R 7.0
000755,山西高速,top,SHORT,1.5,,4.64,2026-09-23,4.92,2026-09-01,miss,2/5,"R1,R2,R3",,True,0.784,True,FVG,W,4.77,4.98,三推顶 4.77→4.80→4.92 回撤 75%/81% | 周线FVG [4.77-4.98] | 空: 入¥4.92 止¥5.03 标¥4.45 R:R 4.3
000868,安凯客车,top,SHORT,1.5,,4.13,2026-09-23,4.33,2026-09-23,miss,1/5,"R1,R2,R3,R4",,True,0.234,True,FVG,W,4.32,4.44,三推顶 3.70→4.30→4.33 回撤 65%/87% | 周线FVG [4.32-4.44] | 空: 入¥4.33 止¥4.48 标¥3.39 R:R 6.1
000897,津滨发展,top,SHORT,1.5,,1.9,2026-09-23,1.97,2026-09-21,miss,3/5,"R2,R3",,True,0.226,True,OB,W,1.88,2.01,三推顶 1.84→1.96→1.97 回撤 86%/62% | 周线OB [1.88-2.01] | 空: 入¥1.97 止¥2.03 标¥1.70 R:R 4.5
001359,平安电工,bottom,LONG,1.5,,92.15,2026-09-23,79.15,2026-09-04,miss,1/5,"R1,R2,R3,R4",,True,0.366,True,FVG,W,76.66,80.5,三推底 88.50→83.60→79.15 反弹 65%/66% | 周线FVG [76.66-80.50] | 多: 入¥79.15 止¥75.89 标¥98.26 R:R 5.9
002298,中电鑫龙,top,SHORT,1.5,,8.62,2026-09-23,9.6,2026-09-21,miss,2/5,"R2,R3,R4",,True,0.603,True,FVG,W,9.58,10.5,三推顶 8.72→8.89→9.60 回撤 75%/87% | 周线FVG [9.58-10.50] | 空: 入¥9.60 止¥10.61 标¥7.75 R:R 1.8
002314,南山控股,top,SHORT,1.5,,2.34,2026-09-23,2.49,2026-09-23,miss,3/5,"R2,R3",,True,0.525,True,OB,W,2.23,2.68,三推顶 2.24→2.34→2.49 回撤 65%/70% | 周线OB [2.23-2.68] | 空: 入¥2.49 止¥2.71 标¥1.98 R:R 2.4
002327,富安娜,top,SHORT,1.5,,6.12,2026-09-23,6.73,2026-08-24,miss,1/5,"R1,R3,R4,R5",,True,0.306,True,FVG,W,6.45,6.75,三推顶 6.46→6.56→6.73 回撤 64%/84% | 周线FVG [6.45-6.75] | 空: 入¥6.73 止¥6.82 标¥5.91 R:R 9.4
002367,康力电梯,top,SHORT,1.5,,6.19,2026-09-23,6.28,2026-09-21,miss,2/5,"R1,R2,R3",,True,0.644,True,OB,W,6.16,7.46,三推顶 5.70→6.17→6.28 回撤 65%/75% | 周线OB [6.16-7.46] | 空: 入¥6.28 止¥7.53 标¥5.05 R:R 1.0
002466,天齐锂业,top,SHORT,1.5,,42.42,2026-09-23,50.98,2026-08-28,miss,2/5,"R1,R3,R4",,True,0.363,True,FVG,W,50.98,56.79,三推顶 49.79→50.88→50.98 回撤 66%/85% | 周线FVG [50.98-56.79] | 空: 入¥50.98 止¥57.36 标¥43.88 R:R 1.1
002601,龙佰集团,bottom,LONG,1.5,,15.24,2026-09-23,14.57,2026-09-16,miss,1/5,"R1,R2,R3,R4",,True,0.208,True,OB,W,13.66,14.64,三推底 15.21→15.18→14.57 反弹 65%/89% | 周线OB [13.66-14.64] | 多: 入¥14.57 止¥13.52 标¥17.79 R:R 3.1
002773,康弘药业,bottom,LONG,1.5,,20.17,2026-09-23,18.97,2026-09-11,miss,1/5,"R1,R2,R3,R4",,True,0.179,True,OB,W,18.97,21.49,三推底 21.55→20.91→18.97 反弹 90%/85% | 周线OB [18.97-21.49] | 多: 入¥18.97 止¥18.78 标¥24.13 R:R 27.2
002899,英派斯,top,SHORT,1.5,,21.34,2026-09-23,21.65,2026-09-23,miss,1/5,"R1,R2,R3,R4",,True,0.904,True,OB,W,21.58,23.76,三推顶 20.16→20.93→21.65 回撤 76%/77% | 周线OB [21.58-23.76] | 空: 入¥21.65 止¥24.00 标¥18.28 R:R 1.4
300226,上海钢联,top,SHORT,1.5,,17.94,2026-09-23,18.17,2026-09-23,miss,3/5,"R2,R3",,True,0.568,True,FVG,W,17.58,20.78,三推顶 17.46→17.65→18.17 回撤 65%/72% | 周线FVG [17.58-20.78] | 空: 入¥18.17 止¥20.99 标¥14.57 R:R 1.3
300235,方直科技,top,SHORT,1.5,,12.32,2026-09-23,12.64,2026-09-22,miss,3/5,"R2,R3",,True,0.829,True,OB,W,11.88,13.1,三推顶 11.83→12.09→12.64 回撤 75%/80% | 周线OB [11.88-13.10] | 空: 入¥12.64 止¥13.23 标¥10.03 R:R 4.4
300319,麦捷科技,top,SHORT,1.5,,21.54,2026-09-23,22.45,2026-09-15,miss,2/5,"R1,R3,R4",,True,0.441,True,FVG,W,20.88,26.11,三推顶 19.08→21.15→22.45 回撤 85%/82% | 周线FVG [20.88-26.11] | 空: 入¥22.45 止¥26.37 标¥16.92 R:R 1.4
300327,中颖电子,top,SHORT,1.5,,26.73,2026-09-23,26.77,2026-09-23,miss,2/5,"R1,R3,R4",,True,0.553,True,FVG,W,23.45,28.82,三推顶 23.84→25.34→26.77 回撤 69%/67% | 周线FVG [23.45-28.82] | 空: 入¥26.77 止¥29.11 标¥20.80 R:R 2.6
300548,长芯博创,top,SHORT,1.5,,231.02,2026-09-24,247.8,2026-09-21,miss,1/5,"R1,R2,R3,R4",,True,0.511,True,FVG,W,241.99,262.31,三推顶 223.20→224.92→247.80 回撤 88%/77% | 周线FVG [241.99-262.31] | 空: 入¥247.80 止¥264.93 标¥187.57 R:R 3.5
300568,星源材质,top,SHORT,1.5,,17.5,2026-09-24,17.7,2026-09-24,miss,1/5,"R1,R2,R3,R4",,True,0.273,True,OB,W,15.96,21.43,三推顶 14.55→15.19→17.70 回撤 82%/90% | 周线OB [15.96-21.43] | 空: 入¥17.70 止¥21.64 标¥13.66 R:R 1.0
300605,恒锋信息,bottom,LONG,1.5,,10.24,2026-09-24,9.63,2026-09-15,miss,1/5,"R1,R2,R3,R4",,True,0.83,True,FVG,W,9.23,10.14,三推底 10.14→10.00→9.63 反弹 72%/77% | 周线FVG [9.23-10.14] | 多: 入¥9.63 止¥9.14 标¥11.47 R:R 3.7
300650,太龙股份,top,SHORT,1.5,,12.68,2026-09-24,13.29,2026-09-23,miss,1/5,"R1,R2,R3,R4",,True,0.222,True,OB,W,12.22,15.64,三推顶 12.28→13.14→13.29 回撤 66%/90% | 周线OB [12.22-15.64] | 空: 入¥13.29 止¥15.80 标¥11.24 R:R 0.8
300655,晶瑞电材,bottom,LONG,1.5,,13.34,2026-09-24,11.88,2026-09-11,miss,1/5,"R1,R2,R3,R4",,True,0.497,True,OB,W,11.26,12.17,三推底 12.34→11.95→11.88 反弹 64%/71% | 周线OB [11.26-12.17] | 多: 入¥11.88 止¥11.15 标¥13.80 R:R 2.6
300752,隆利科技,top,SHORT,1.5,,13.12,2026-09-24,13.64,2026-09-21,miss,1/5,"R1,R2,R3,R4",,True,0.604,True,OB,W,11.71,15.13,三推顶 11.70→12.33→13.64 回撤 65%/77% | 周线OB [11.71-15.13] | 空: 入¥13.64 止¥15.28 标¥10.52 R:R 1.9
300801,泰和科技,bottom,LONG,1.5,,21.58,2026-09-24,20.63,2026-09-11,miss,1/5,"R1,R2,R3,R4",,True,0.427,True,FVG,W,18.02,23.5,三推底 22.18→21.81→20.63 反弹 71%/62% | 周线FVG [18.02-23.50] | 多: 入¥20.63 止¥17.84 标¥25.44 R:R 1.7
300835,龙磁科技,top,SHORT,1.5,,189.93,2026-09-24,199.5,2026-09-22,miss,1/5,"R1,R2,R3,R4",,True,0.697,True,OB,W,188.17,262.0,三推顶 166.79→179.88→199.50 回撤 82%/72% | 周线OB [188.17-262.00] | 空: 入¥199.50 止¥264.62 标¥148.50 R:R 0.8
300912,凯龙高科,bottom,LONG,1.5,,19.94,2026-09-24,18.58,2026-09-15,miss,2/5,"R2,R3,R4",,True,0.757,True,OB,W,18.53,20.5,三推底 19.36→18.66→18.58 反弹 74%/82% | 周线OB [18.53-20.50] | 多: 入¥18.58 止¥18.34 标¥23.10 R:R 19.2
300921,南凌科技,top,SHORT,1.5,,16.12,2026-09-24,17.1,2026-09-22,miss,2/5,"R2,R3,R4",,True,0.63,True,FVG,W,16.46,18.6,三推顶 16.26→16.97→17.10 回撤 70%/69% | 周线FVG [16.46-18.60] | 空: 入¥17.10 止¥18.79 标¥14.20 R:R 1.7
300955,嘉亨家化,bottom,LONG,1.5,,28.77,2026-09-24,28.77,2026-09-24,loose,4/5,R2,0.232,False,,True,OB+FVG,W,27.0,29.5,"MACD宽松底背离 (4/5, 差R2, 强度 0.23) | 周线OB+FVG [27.00-29.50] | 多: 入¥28.77 止¥26.73（无明确目标，仅PDA命中）"
301197,工大科雅,top,SHORT,1.5,,27.56,2026-09-24,29.3,2026-09-23,miss,1/5,"R1,R2,R3,R4",,True,0.891,True,FVG,W,25.36,32.98,三推顶 26.50→28.00→29.30 回撤 73%/76% | 周线FVG [25.36-32.98] | 空: 入¥29.30 止¥33.31 标¥22.42 R:R 1.7
301263,泰恩康,top,SHORT,1.5,,19.81,2026-09-24,22.08,2026-09-23,miss,2/5,"R1,R2,R3",,True,0.525,True,FVG,W,19.44,24.65,三推顶 19.75→20.68→22.08 回撤 63%/77% | 周线FVG [19.44-24.65] | 空: 入¥22.08 止¥24.90 标¥18.20 R:R 1.4
301321,翰博高新,top,SHORT,1.5,,51.28,2026-09-24,54.4,2026-09-23,miss,1/5,"R1,R2,R3,R4",,True,0.327,True,OB,W,38.02,56.66,三推顶 42.44→47.98→54.40 回撤 69%/61% | 周线OB [38.02-56.66] | 空: 入¥54.40 止¥57.23 标¥39.70 R:R 5.2
301322,绿通科技,top,SHORT,1.5,,47.31,2026-09-24,49.78,2026-09-24,miss,1/5,"R1,R2,R3,R4",,True,0.415,True,OB,W,41.07,60.86,三推顶 42.75→46.23→49.78 回撤 80%/88% | 周线OB [41.07-60.86] | 空: 入¥49.78 止¥61.47 标¥38.01 R:R 1.0
301448,开创电气,top,SHORT,1.5,,51.56,2026-09-24,54.9,2026-09-23,miss,2/5,"R2,R3,R4",,True,0.099,True,FVG,W,53.87,56.97,三推顶 45.77→47.50→54.90 回撤 61%/88% | 周线FVG [53.87-56.97] | 空: 入¥54.90 止¥57.54 标¥39.78 R:R 5.7
301560,众捷股份,top,SHORT,1.5,,29.22,2026-09-24,31.6,2026-09-24,miss,2/5,"R2,R3,R4",,True,0.168,True,FVG,W,30.89,32.77,三推顶 24.38→25.98→31.60 回撤 86%/89% | 周线FVG [30.89-32.77] | 空: 入¥31.60 止¥33.10 标¥21.63 R:R 6.7
600500,中化国际,top,SHORT,1.5,,5.8,2026-09-23,6.03,2026-09-16,miss,1/5,"R1,R2,R3,R4",,True,0.6,True,FVG,W,5.26,6.06,三推顶 5.69→5.92→6.03 回撤 67%/79% | 周线FVG [5.26-6.06] | 空: 入¥6.03 止¥6.12 标¥5.17 R:R 9.5
