ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
000537,绿发电力,bottom,LONG,2.0,,8.55,2026-06-17,8.47,2026-06-11,miss,2/5,"R2,R3,R4",,True,0.767,True,OB+FVG,W,8.33,8.8,三推底 10.45→9.85→8.47 反弹 76%/81% | 周线OB+FVG [8.33-8.80] | 多: 入¥8.47 止¥8.25 标¥11.72 R:R 14.6
002195,岩山科技,bottom,LONG,2.0,,7.18,2026-06-17,6.72,2026-06-11,miss,1/5,"R1,R2,R3,R4",,True,0.549,True,OB+FVG,W,6.46,6.82,三推底 8.57→8.28→6.72 反弹 68%/81% | 周线OB+FVG [6.46-6.82] | 多: 入¥6.72 止¥6.40 标¥9.41 R:R 8.3
300671,富满微,bottom,LONG,2.0,,54.45,2026-06-17,39.92,2026-06-08,miss,1/5,"R1,R2,R3,R4",,True,0.828,True,OB+FVG,W,35.85,40.43,三推底 49.94→49.01→39.92 反弹 75%/80% | 周线OB+FVG [35.85-40.43] | 多: 入¥39.92 止¥35.49 标¥55.34 R:R 3.5
301232,飞沃科技,bottom,LONG,2.0,,129.9,2026-06-17,113.88,2026-06-11,miss,2/5,"R1,R3,R4",,True,0.113,True,OB+FVG,W,108.59,155.14,三推底 139.78→130.83→113.88 反弹 61%/88% | 周线OB+FVG [108.59-155.14] | 多: 入¥113.88 止¥107.50 标¥153.97 R:R 6.3
000400,许继电气,bottom,LONG,1.5,,23.04,2026-06-17,21.41,2026-06-11,miss,2/5,"R2,R3,R4",,True,0.507,True,OB,W,21.4,22.1,三推底 26.01→25.73→21.41 反弹 80%/85% | 周线OB [21.40-22.10] | 多: 入¥21.41 止¥21.19 标¥27.96 R:R 29.2
000543,皖能电力,top,SHORT,1.5,,8.57,2026-06-17,9.94,2026-06-01,miss,1/5,"R1,R2,R3,R4",,True,0.492,True,OB,W,8.66,10.09,三推顶 8.31→9.08→9.94 回撤 70%/65% | 周线OB [8.66-10.09] | 空: 入¥9.94 止¥10.19 标¥7.91 R:R 8.1
000807,云铝股份,bottom,LONG,1.5,,25.0,2026-06-17,24.67,2026-06-17,miss,1/5,"R1,R2,R3,R4",,True,0.167,True,OB,W,22.68,25.69,三推底 28.47→25.68→24.67 反弹 65%/60% | 周线OB [22.68-25.69] | 多: 入¥24.67 止¥22.45 标¥32.16 R:R 3.4
002161,远 望 谷,bottom,LONG,1.5,,6.26,2026-06-17,5.41,2026-06-11,miss,3/5,"R3,R4",,True,0.777,True,OB,W,5.25,5.74,三推底 6.57→6.44→5.41 反弹 74%/70% | 周线OB [5.25-5.74] | 多: 入¥5.41 止¥5.20 标¥7.29 R:R 8.8
002235,安妮股份,bottom,LONG,1.5,,8.69,2026-06-17,8.48,2026-06-17,miss,2/5,"R2,R3,R4",,True,0.803,True,FVG,W,6.9,8.78,三推底 9.92→9.25→8.48 反弹 69%/75% | 周线FVG [6.90-8.78] | 多: 入¥8.48 止¥6.83 标¥11.00 R:R 1.5
002365,永安药业,bottom,LONG,1.5,,10.74,2026-06-17,10.64,2026-06-17,loose,4/5,R4,0.169,False,,True,OB+FVG,W,10.57,12.62,"MACD宽松底背离 (4/5, 差R4, 强度 0.17) | 周线OB+FVG [10.57-12.62] | 多: 入¥10.64 止¥10.46（无明确目标，仅PDA命中）"
002429,兆驰股份,bottom,LONG,1.5,,11.86,2026-06-17,10.24,2026-06-12,miss,1/5,"R1,R2,R3,R4",,True,0.257,True,OB,W,9.26,11.1,三推底 11.20→11.01→10.24 反弹 88%/65% | 周线OB [9.26-11.10] | 多: 入¥10.24 止¥9.17 标¥12.89 R:R 2.5
002848,高斯贝尔,bottom,LONG,1.5,,13.94,2026-06-17,12.6,2026-06-12,miss,2/5,"R1,R3,R4",,True,0.509,True,FVG,W,12.24,12.67,三推底 16.39→15.36→12.60 反弹 84%/80% | 周线FVG [12.24-12.67] | 多: 入¥12.60 止¥12.12 标¥17.66 R:R 10.5
002931,锋龙股份,bottom,LONG,1.5,,76.02,2026-06-17,64.01,2026-06-12,loose,4/5,R2,0.234,False,,True,OB+FVG,W,51.8,69.88,"MACD宽松底背离 (4/5, 差R2, 强度 0.23) | 周线OB+FVG [51.80-69.88] | 多: 入¥64.01 止¥51.28（无明确目标，仅PDA命中）"
300055,万邦达,bottom,LONG,1.5,,7.57,2026-06-17,7.5,2026-06-17,miss,1/5,"R1,R2,R3,R4",,True,0.511,True,OB,W,7.27,7.75,三推底 8.16→7.65→7.50 反弹 64%/79% | 周线OB [7.27-7.75] | 多: 入¥7.50 止¥7.20 标¥9.14 R:R 5.4
