ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
000757,浩物股份,top,SHORT,2.0,,4.35,2026-05-21,4.98,2026-05-11,miss,2/5,"R1,R3,R4",,True,0.694,True,OB+FVG,W,4.97,6.48,三推顶 4.86→4.87→4.98 回撤 81%/78% | 周线OB+FVG [4.97-6.48] | 空: 入¥4.98 止¥6.54 标¥4.43 R:R 0.4
002909,集泰股份,top,SHORT,2.0,,6.39,2026-05-21,7.16,2026-05-20,miss,1/5,"R1,R2,R3,R4",,True,0.698,True,OB+FVG,W,5.69,8.37,三推顶 6.77→6.88→7.16 回撤 84%/75% | 周线OB+FVG [5.69-8.37] | 空: 入¥7.16 止¥8.45 标¥6.22 R:R 0.7
300230,永利股份,top,SHORT,2.0,,4.91,2026-05-21,5.17,2026-05-08,miss,1/5,"R1,R2,R3,R4",,True,0.63,True,OB+FVG,W,5.13,5.49,三推顶 4.80→4.87→5.17 回撤 81%/69% | 周线OB+FVG [5.13-5.49] | 空: 入¥5.17 止¥5.54 标¥4.44 R:R 1.9
300973,立高食品,top,SHORT,2.0,,27.44,2026-05-21,34.57,2026-04-21,miss,1/5,"R1,R2,R3,R4",,True,0.657,True,OB+FVG,W,33.18,34.57,三推顶 33.65→33.86→34.57 回撤 79%/81% | 周线OB+FVG [33.18-34.57] | 空: 入¥34.57 止¥34.92 标¥31.33 R:R 9.4
601825,沪农商行,top,SHORT,2.0,,8.63,2026-05-21,9.31,2026-04-15,miss,1/5,"R1,R2,R3,R4",,True,0.355,True,OB+FVG,W,9.01,9.33,三推顶 8.70→8.96→9.31 回撤 70%/61% | 周线OB+FVG [9.01-9.33] | 空: 入¥9.31 止¥9.42 标¥8.20 R:R 9.8
603477,巨星农牧,top,SHORT,2.0,,16.89,2026-05-21,19.39,2026-05-14,miss,2/5,"R1,R2,R3",,True,0.599,True,OB+FVG,W,18.36,19.51,三推顶 19.08→19.23→19.39 回撤 85%/73% | 周线OB+FVG [18.36-19.51] | 空: 入¥19.39 止¥19.71 标¥16.95 R:R 7.7
000526,学大教育,top,SHORT,1.5,,31.4,2026-05-21,35.79,2026-05-11,miss,1/5,"R1,R2,R3,R4",,True,0.759,True,FVG,W,35.78,36.68,三推顶 33.66→35.28→35.79 回撤 71%/72% | 周线FVG [35.78-36.68] | 空: 入¥35.79 止¥37.05 标¥30.06 R:R 4.6
000626,远大控股,top,SHORT,1.5,,7.91,2026-05-21,9.64,2026-05-08,miss,2/5,"R1,R2,R4",,True,0.434,True,OB,W,6.43,9.76,三推顶 9.20→9.60→9.64 回撤 79%/62% | 周线OB [6.43-9.76] | 空: 入¥9.64 止¥9.86 标¥8.23 R:R 6.5
000685,中山公用,top,SHORT,1.5,,12.34,2026-05-21,13.04,2026-05-19,miss,2/5,"R2,R3,R4",,True,0.74,True,OB,W,12.29,13.7,三推顶 11.36→11.89→13.04 回撤 79%/71% | 周线OB [12.29-13.70] | 空: 入¥13.04 止¥13.84 标¥10.38 R:R 3.3
000737,北方铜业,top,SHORT,1.5,,13.51,2026-05-21,16.5,2026-05-13,miss,1/5,"R1,R2,R3,R4",,True,0.297,True,OB,W,16.43,18.08,三推顶 13.78→14.29→16.50 回撤 67%/62% | 周线OB [16.43-18.08] | 空: 入¥16.50 止¥18.26 标¥12.40 R:R 2.3
