ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
000737,北方铜业,top,SHORT,2.0,,14.95,2026-08-17,14.95,2026-08-17,miss,2/5,"R1,R3,R4",,True,0.342,True,OB+FVG,W,14.09,15.52,三推顶 13.76→14.69→14.95 回撤 66%/65% | 周线OB+FVG [14.09-15.52] | 空: 入¥14.95 止¥15.68 标¥12.16 R:R 3.8
300464,星徽股份,top,SHORT,2.0,,7.1,2026-08-17,7.54,2026-08-13,miss,2/5,"R1,R3,R4",,True,0.684,True,OB+FVG,W,7.5,8.8,三推顶 6.00→6.18→7.54 回撤 66%/75% | 周线OB+FVG [7.50-8.80] | 空: 入¥7.54 止¥8.89 标¥5.42 R:R 1.6
603558,健盛集团,top,SHORT,2.0,,12.09,2026-08-17,12.94,2026-07-30,miss,1/5,"R1,R2,R3,R4",,True,0.854,True,OB+FVG,W,12.76,13.67,三推顶 12.20→12.28→12.94 回撤 73%/78% | 周线OB+FVG [12.76-13.67] | 空: 入¥12.94 止¥13.81 标¥10.97 R:R 2.3
000755,山西高速,top,SHORT,1.5,,4.84,2026-08-17,4.84,2026-08-17,miss,1/5,"R1,R2,R3,R4",,True,0.784,True,FVG,W,4.77,4.98,三推顶 4.77→4.80→4.84 回撤 75%/81% | 周线FVG [4.77-4.98] | 空: 入¥4.84 止¥5.03 标¥4.45 R:R 2.1
000782,恒申新材,top,SHORT,1.5,,7.69,2026-08-17,8.02,2026-08-10,miss,1/5,"R1,R2,R3,R4",,True,0.495,True,OB,W,7.2,8.73,三推顶 6.34→6.61→8.02 回撤 79%/64% | 周线OB [7.20-8.73] | 空: 入¥8.02 止¥8.82 标¥5.91 R:R 2.6
000852,石化机械,top,SHORT,1.5,,5.26,2026-08-17,5.44,2026-08-03,miss,1/5,"R1,R2,R3,R4",,True,0.543,True,FVG,W,5.14,5.51,三推顶 5.29→5.32→5.44 回撤 84%/71% | 周线FVG [5.14-5.51] | 空: 入¥5.44 止¥5.57 标¥4.84 R:R 4.8
000933,神火股份,top,SHORT,1.5,,26.56,2026-08-17,27.75,2026-08-10,miss,2/5,"R1,R3,R4",,True,0.208,True,OB,W,25.3,28.47,三推顶 26.84→26.96→27.75 回撤 61%/85% | 周线OB [25.30-28.47] | 空: 入¥27.75 止¥28.75 标¥23.77 R:R 4.0
001914,招商积余,top,SHORT,1.5,,8.66,2026-08-17,9.24,2026-07-30,miss,1/5,"R1,R2,R3,R4",,True,0.44,True,FVG,W,8.94,9.27,三推顶 8.68→9.13→9.24 回撤 65%/68% | 周线FVG [8.94-9.27] | 空: 入¥9.24 止¥9.36 标¥8.11 R:R 9.2
002009,天奇股份,top,SHORT,1.5,,18.04,2026-08-17,18.57,2026-08-04,miss,2/5,"R1,R3,R4",,True,0.414,True,OB,W,18.42,22.44,三推顶 16.14→16.60→18.57 回撤 79%/62% | 周线OB [18.42-22.44] | 空: 入¥18.57 止¥22.66 标¥15.27 R:R 0.8
002079,苏州固锝,top,SHORT,1.5,,10.13,2026-08-17,10.14,2026-08-17,miss,2/5,"R1,R3,R4",,True,0.793,True,FVG,W,9.7,13.0,三推顶 9.08→9.18→10.14 回撤 79%/72% | 周线FVG [9.70-13.00] | 空: 入¥10.14 止¥13.13 标¥8.33 R:R 0.6
