ticker,name,direction,signal,score,market_cap_yi,last_close,last_date,target_price,target_date,macd_kind,macd_passed,macd_failed_rules,macd_strength,three_push_hit,three_push_quality,pda_hit,pda_quality,pda_timeframe,pda_zone_low,pda_zone_high,notes
002560,通达股份,bottom,LONG,2.0,,7.6,2026-06-26,7.56,2026-06-26,miss,2/5,"R2,R3,R4",,True,0.774,True,OB+FVG,W,6.82,7.65,三推底 8.71→7.99→7.56 反弹 69%/74% | 周线OB+FVG [6.82-7.65] | 多: 入¥7.56 止¥6.75 标¥9.58 R:R 2.5
002601,龙佰集团,top,SHORT,2.0,,17.37,2026-06-26,17.87,2026-06-25,miss,1/5,"R1,R2,R3,R4",,True,0.494,True,OB+FVG,W,16.69,18.19,三推顶 15.40→15.92→17.87 回撤 63%/72% | 周线OB+FVG [16.69-18.19] | 空: 入¥17.87 止¥18.37 标¥13.66 R:R 8.4
301232,飞沃科技,bottom,LONG,2.0,,155.56,2026-06-26,113.88,2026-06-11,miss,2/5,"R1,R3,R4",,True,0.113,True,OB+FVG,W,108.59,155.14,三推底 139.78→130.83→113.88 反弹 61%/88% | 周线OB+FVG [108.59-155.14] | 多: 入¥113.88 止¥107.50 标¥153.97 R:R 6.3
600686,金龙汽车,bottom,LONG,2.0,,11.48,2026-06-26,11.48,2026-06-26,miss,2/5,"R2,R3,R4",,True,0.629,True,OB+FVG,W,10.93,11.67,三推底 13.80→12.20→11.48 反弹 66%/77% | 周线OB+FVG [10.93-11.67] | 多: 入¥11.48 止¥10.82 标¥14.85 R:R 5.1
000159,国际实业,bottom,LONG,1.5,,5.33,2026-06-26,5.33,2026-06-26,miss,1/5,"R1,R2,R3,R4",,True,0.669,True,OB,W,5.29,5.48,三推底 6.76→6.40→5.33 反弹 84%/74% | 周线OB [5.29-5.48] | 多: 入¥5.33 止¥5.24 标¥7.40 R:R 22.3
000543,皖能电力,top,SHORT,1.5,,7.66,2026-06-26,9.94,2026-06-01,miss,1/5,"R1,R2,R3,R4",,True,0.492,True,OB,W,8.66,10.09,三推顶 8.31→9.08→9.94 回撤 70%/65% | 周线OB [8.66-10.09] | 空: 入¥9.94 止¥10.19 标¥7.91 R:R 8.1
000628,高新发展,bottom,LONG,1.5,,47.39,2026-06-26,47.21,2026-06-26,miss,2/5,"R1,R3,R4",,True,0.726,True,OB,W,44.57,48.38,三推底 54.93→49.70→47.21 反弹 75%/67% | 周线OB [44.57-48.38] | 多: 入¥47.21 止¥44.12 标¥66.07 R:R 6.1
001238,浙江正特,bottom,LONG,1.5,,27.75,2026-06-26,27.6,2026-06-26,miss,2/5,"R2,R3,R4",,True,0.482,True,OB,W,27.21,28.62,三推底 29.42→28.76→27.60 反弹 78%/88% | 周线OB [27.21-28.62] | 多: 入¥27.60 止¥26.94 标¥31.12 R:R 5.3
002066,瑞泰科技,bottom,LONG,1.5,,21.32,2026-06-26,21.0,2026-06-26,miss,2/5,"R1,R3,R4",,True,0.617,True,FVG,W,20.5,21.61,三推底 21.97→21.10→21.00 反弹 80%/69% | 周线FVG [20.50-21.61] | 多: 入¥21.00 止¥20.29 标¥25.17 R:R 5.9
002235,安妮股份,bottom,LONG,1.5,,8.0,2026-06-26,7.83,2026-06-26,miss,2/5,"R2,R3,R4",,True,0.803,True,FVG,W,6.9,8.78,三推底 9.92→9.25→7.83 反弹 69%/75% | 周线FVG [6.90-8.78] | 多: 入¥7.83 止¥6.83 标¥11.00 R:R 3.2
002647,仁东控股,bottom,LONG,1.5,,10.35,2026-06-26,10.2,2026-06-26,miss,1/5,"R1,R2,R3,R4",,True,0.316,True,FVG,W,9.62,11.01,三推底 11.40→10.34→10.20 反弹 68%/61% | 周线FVG [9.62-11.01] | 多: 入¥10.20 止¥9.52 标¥13.20 R:R 4.4
002657,中科金财,top,SHORT,1.5,,20.98,2026-06-26,23.98,2026-06-23,miss,1/5,"R1,R2,R3,R4",,True,0.346,True,FVG,W,23.0,24.5,三推顶 19.36→22.10→23.98 回撤 70%/60% | 周线FVG [23.00-24.50] | 空: 入¥23.98 止¥24.75 标¥17.57 R:R 8.4
